O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
47.5,295.028,23.04,47.92,8.322591891,323.0103228,60,5.31815775,0.3477132629,0.5544617456,0.3580114142
47.4,294.967,22.9722,47.6293,8.238458959,322.4944667,60,5.336964012,-0.03182754868,0.5544617456,0.3580114142
47.6,294.9205,22.9304,47.4121,8.179301993,322.1640806,59,5.350421746,-0.2673429851,0.5544617456,0.3580114142
47.8,294.9665,22.9704,47.3284,8.185337911,322.1289553,58,5.349639962,-0.08151770423,0.5544617456,0.3580114142
47.9,294.9918,22.9898,47.2407,8.180311291,322.0474143,58,5.351170855,0,0.5544617456,0.3580114142
47.8,295.2702,23.2723,47.0715,8.291676096,322.4623005,58,5.329333081,1.384109865,0.540053607,0.3588379322
47.8,295.3555,23.3595,47.1297,8.345947416,322.725366,58,5.317991757,18.70513865,0.09351358942,0.1798402029
48,295.7573,23.7662,47.4205,8.606751806,324.0007918,58,5.264554102,38.99295863,0.0897943875,0.1845101839
48,295.9811,23.9891,47.4399,8.72733617,324.5255066,57,5.241115517,13.70030954,-0.1473902983,0.3603201215
48.2,296.3175,24.3245,47.6505,8.945621237,325.5694962,57.1,5.198615846,17.86682417,-0.1506168684,0.3653732324
48.1,296.801,24.809,47.9993,9.27799974,327.1886084,59,5.135979863,12.17155567,-0.20566984,0.5312795939
48,297.3215,25.3306,48.2181,9.616650679,328.7846334,59,5.075561874,15.28609539,-0.2150511116,0.5356424735
47.8,297.6472,25.6602,48.1585,9.795394393,329.5625616,59,5.045695509,9.04312337,-0.5570023333,0.5756295689
47.8,297.6864,25.6986,47.9047,9.765909513,329.3101161,58,5.052097937,6.129354534,-0.6501881962,0.719830056
47.8,297.9333,25.9523,47.7498,9.88174667,329.7753802,58,5.033718991,6.673815759,-0.6515928064,0.7203127825
47.7,298.197,26.217,47.7124,10.03065568,330.4228548,58,5.009530766,5.335174788,-0.8327736341,0.7694091983
47.5,297.6539,25.6749,47.3957,9.646832837,328.575954,56,5.075223494,3.291530723,-0.9194121076,0.9058630506
47.2,297.1713,25.194,46.98,9.29040308,326.8203062,57,5.13976773,2.452540698,-1.011398914,0.9119054094
47.2,297.6903,25.701,46.9714,9.576004413,328.0261546,57,5.089804852,2.722711951,-1.110573639,0.9086056361
47.8,297.464,25.4668,46.7692,9.403021064,327.1394539,58,5.121026141,2.15543954,-1.248442453,0.9221745232
48.6,296.0468,24.034,46.7305,8.621621282,323.6675422,61.2,5.265638104,0.8036947221,-1.333615952,1.029408852
48.6,295.258,23.22,47.06,8.267373756,322.2069432,66,5.334220841,0.1606807351,-1.510679125,1.032835215
48.4,294.2554,22.1775,47.9344,7.906511711,320.9201963,72.2,5.404614561,-0.5716349844,-1.566144807,1.074491011
48.4,294.1874,22.07,49.4736,8.111885,322.3247327,79.3,5.352308611,-0.6859462498,-1.470976966,1.185932973
48.3,294.2357,22.0695,50.5398,8.292187013,323.380269,85.1,5.30911573,-0.4893906725,-1.557098891,1.66110243
47.7,294.2618,22.0481,51.3331,8.41673976,324.0836488,90.2,5.279535534,-0.4075755945,-1.699847518,1.92313996
47.6,294.2565,21.9981,51.4095,8.40804978,323.9154744,95,5.280721461,-0.3362820997,-1.939600845,2.2650105
47.7,294.0801,21.7688,51.3512,8.286324953,323.1713823,100.1,5.305466804,-0.3843202081,-2.168347006,2.380477108
48.3,294.0858,21.7289,51.4325,8.283647321,323.0316148,104.3,5.305432261,-0.4113202944,-2.170918842,2.39178958
48.9,294.116,21.7106,52.1651,8.397649671,323.6549383,108.8,5.278330048,-0.385563588,-2.209859815,2.589288784
49.1,293.9927,21.5,53.1438,8.454774435,323.9843546,119.5,5.261527199,-0.4226156391,-2.213235879,2.930672823
