O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
66.5,301.943,30.19,59.79,15.8558785,364.002344,5,4.24990054,,,
65.9,301.6839,29.9352,60.0562,15.6928449,363.356127,5,4.26328494,,,
65.9,301.9305,30.1974,60.3669,16.0133975,365.100462,5,4.23355004,,,
65.7,302.2275,30.4834,60.399,16.2915925,366.40749,5,4.20936006,-0.264064915,0.237708775,0.430765062
65.3,302.5741,30.8232,60.3019,16.5888304,367.76471,5,4.18474246,0,0.272105433,0.640496248
64.7,302.368,30.63,60.14,16.3579451,366.63054,5,4.20487428,-0.0493796991,0.181910523,0.860992777
64.8,302.2905,30.5534,60.1032,16.2753917,366.222316,6,4.21206547,-0.0811337807,0.17972642,0.867988119
65.5,301.9662,30.2233,59.7634,15.8774355,364.133998,6,4.24814203,-0.0976634988,0.00243905129,1.20679754
65.8,301.6325,29.8922,59.9498,15.6240573,363.013647,5,4.26998977,-0.122200676,-0.00152790446,1.21249904
65.8,301.7875,30.1078,59.9302,15.8042998,364.105314,5,4.25408571,-0.0656159265,-0.184888833,1.44572555
65.4,301.859,30.1429,60.325,15.9485978,364.835513,5,4.23946445,-0.0435521808,-0.264588127,1.7027658
65.5,302.1629,30.4342,59.8299,16.0879045,365.227905,5,4.22944367,-0.0186966323,-0.427511552,1.99838305
65.6,302.223,30.48,59.76,16.1142199,365.266479,6,4.2274281,-0.0199568338,-0.431117323,2.00415515
65.4,302.2702,30.501,59.6088,16.0973552,365.016819,6,4.22948481,-0.0161633402,-0.560581703,2.15901008
65.5,302.3294,30.5495,59.5506,16.1286678,365.097858,5,4.22699805,-0.0114051481,-0.710363713,2.14514043
67.4,302.6101,30.8411,59.5334,16.3956348,366.411997,6,4.20427677,-0.000710817815,-0.714772827,2.14462401
68.7,301.7178,29.9479,58.8732,15.3959847,361.314909,9.9,4.29558285,-0.0654081468,-1.00502164,2.08968058
68.1,300.389,28.62,57.88,14.0065499,354.250309,14,4.43721513,-0.22567616,-1.01082967,2.08821057
69.3,299.2457,27.4556,57.2094,12.9302842,348.778008,18.1,4.55993413,-0.42078909,-1.16078907,2.06810427
69.4,298.5292,26.7372,57.1803,12.3859633,346.196486,23.9,4.62576926,-0.626140317,-1.35314762,2.04146324
68.8,297.9879,26.1394,57.4687,12.0223229,344.396994,29,4.6702655,-0.82085632,-1.46710409,2.03868646
69.8,297.9791,26.0806,57.3413,11.9605526,343.866685,34,4.67871418,-0.857097205,-1.63933191,2.11799004
69,298.01,26.05,57.81,12.0458014,344.23344,40,4.66526931,-1.01729676,-1.69004486,2.06703855
69.1,298.2432,26.2285,59.7747,12.5996804,347.455796,46,4.58677115,-1.14508242,-1.74321802,1.96995461
69,298.1598,26.0815,59.2453,12.3876647,345.994546,51,4.61500195,-1.26616002,-1.76053109,2.019963
69.1,297.949,25.83,57.28,11.8012118,342.26738,54,4.69919263,-1.33608028,-1.75334242,2.14445572
70.1,298.502,26.33,54.21,11.5091878,339.396646,58,4.75335417,-1.5174271,-1.58600015,2.04760922
70.1,298.5713,26.3597,54.2694,11.5476425,339.453946,62,4.74768237,-1.40033696,-1.70118418,2.19631783
69.4,298.549,26.29,54.32,11.5171287,339.159576,65,4.7514336,-1.36600723,-1.6583927,2.37901947
70.2,298.615,26.332,54.6631,11.6226009,339.709694,71,4.73531496,-1.35865551,-1.48339626,2.63287287
70.2,298.817,26.528,54.9769,11.8276126,340.772986,75,4.70637327,-1.21114711,-1.61593108,2.78285658
70.4,298.843,26.52,55.13,11.8598874,340.863769,77,4.70125348,-1.04556599,-1.81093331,3.00676247
71.2,298.928,26.56,55.31,11.933599,341.114929,80,4.69056499,-1.00517661,-1.91177251,3.085778
71.7,298.9343,26.53,55.2194,11.8977049,340.776774,84.1,4.69558902,-1.13267761,-2.09919298,2.82381564
71.6,298.9479,26.53,55.1903,11.8934085,340.690823,87,4.6962497,-1.21848976,-2.28477039,2.58595335
71.5,298.9855,26.5301,54.9,11.8357885,340.156332,92,4.70514125,-1.26296418,-2.47696635,2.45718512
71.2,299.0389,26.5398,54.9,11.8486411,340.055929,95.9,4.70330998,-1.38971449,-2.56767474,2.21631046
71.3,299.158,26.62,54.17,11.7511245,339.142466,98,4.71975624,-1.46456514,-2.57610859,2.09429333
72.5,299.2398,26.6705,53.121,11.5606808,337.689754,101,4.75063173,-1.73720972,-2.38391678,1.96612787
73.2,299.3214,26.719,52.2181,11.4000917,336.425596,105.9,4.77725691,-1.80349493,-2.57250993,1.72943711
72.5,299.359,26.72,51.81,11.3159224,335.723524,110,4.79100092,-2.19161101,-2.38017782,1.60363759
72.6,299.373,26.6902,52.3424,11.4187852,336.271253,115.1,4.77375883,-2.30734105,-2.37170238,1.6058236
73.4,299.4205,26.6999,51.9638,11.3472537,335.634497,120,4.78555008,-2.98320925,-1.95193559,1.67623443
73.7,299.472,26.71,51.32,11.2178126,334.604929,125,4.80700285,-3.38101528,-1.87202946,1.61133662
73.6,299.5222,26.7104,51.0871,11.1734303,334.114694,130.1,4.81437984,-4.19006291,-1.44560705,1.74407693
73.5,299.5844,26.7298,50.9415,11.1597773,333.831754,134,4.81696957,-5.34436647,-1.04268969,1.74443157
73.4,299.435,26.5217,51.1028,11.0656406,333.266776,138,4.82936583,-5.75310993,-1.03890778,1.74529019
74.1,299.6305,26.6898,51.386,11.2425651,334.096211,139.8,4.80258029,-5.06554158,-1.04088822,1.86670914
75.3,299.6486,26.6651,51.438,11.2432047,333.967444,141.8,4.80207381,-5.10174351,-1.0406993,1.88134127
75.9,299.5198,26.4964,51.1218,11.067623,332.882114,144.7,4.82862047,-4.9386683,-1.03750945,1.9965155
75.9,299.5432,26.48,50.9663,11.0280993,332.490694,149.4,4.83502577,-4.84641134,-1.13280051,2.016614
76,299.5731,26.48,50.9949,11.0382147,332.441151,155.4,4.83331536,-4.60808946,-1.33267269,2.01855813
75.7,299.7942,26.6618,50.5273,11.0599869,332.18579,160.5,4.83259658,-4.38725535,-1.44382286,2.01083957
75.3,299.7056,26.5298,50.3828,10.9477926,331.455936,164.5,4.84948516,-4.57919879,-1.45795571,2.01704997
75.7,299.6955,26.4741,50.5586,10.9559583,331.405748,167.7,4.8471849,-4.74515172,-1.45338642,2.01072845
76.3,299.7529,26.4884,50.5249,10.9634245,331.269772,171.7,4.8461447,-5.7004728,-1.45495622,1.76463277
,299.7808,26.4702,50.4112,10.9326222,330.915818,176,4.85110715,-7.150252,-1.45335459,1.4769424
76.6,299.8133,26.4594,50.31,10.90915,330.60689,180.1,4.8549509,-7.36211458,-1.45115703,1.47419443
76.1,299.8259,26.4303,50.31,10.895711,330.395252,185,4.85678312,-8.13139282,-1.35141131,1.4752925
75.9,299.8674,26.4379,50.6378,10.9764471,330.786405,190,4.84310491,-11.2763105,-1.1033484,1.3171308
76.1,299.7023,26.2243,50.4145,10.7961545,329.698984,193.9,4.87061831,-15.0978907,-0.428017184,1.47276508
76,299.714,26.19,50.61,10.8220104,329.739557,199,4.86557517,-20.7115769,-0.185559952,1.31699184
76.3,299.7507,26.176,50.5215,10.8005233,329.418367,204.1,4.86907184,-16.5097101,-0.211972246,1.49605774
76.4,299.5863,25.974,50.5985,10.6924779,328.835733,207.9,4.88464291,-9.40673862,-0.367644605,2.02591176
76.5,299.822,26.17,50.7,10.8448315,329.422737,212,4.8613027,-7.33448919,-0.371713249,2.27989677
76.7,299.813,26.13,50.93,10.8724261,329.538238,217,4.85589251,-6.82552787,-0.10430024,2.42776059
76.8,299.6304,25.9027,51.7438,10.9046498,329.879258,222.1,4.84664919,-7.26082585,-0.115326759,2.42606042
76.6,299.8023,26.0386,52.4331,11.1454689,331.137728,226,4.80812223,-7.52207204,-0.645439685,2.28104186
76.5,299.6339,25.8295,52.9038,11.1122324,331.045653,231,4.81027616,-7.45918384,-0.675251196,2.3560447
76.4,299.6221,25.7796,53.2894,11.1656041,331.313543,235,4.80055157,-7.13126332,-0.958049719,2.34871886
76.2,299.6308,25.7408,54.2312,11.3443496,332.355766,239.9,4.77045876,-9.71535867,-0.867476252,2.01827035
76.1,299.6233,25.6899,54.7517,11.4249204,332.789578,244,4.75654291,-9.61938247,-1.0545489,1.96841617
76.2,299.6495,25.6802,54.9265,11.4599037,332.891241,247.9,4.75073866,-20.4595908,-1.05544778,1.12665364
76.4,299.7017,25.6788,55.5123,11.5894411,333.530507,252.1,4.72999552,-21.1879664,-1.05000918,1.10869731
76.3,299.689,25.6216,56.1276,11.6848998,334.062668,256,4.71398722,-26.6070393,-0.952859358,0.994907435
76.2,299.89,25.78,56.89,11.9633203,335.50073,261,4.67344149,-38.2555703,-0.257992957,1.11042318
76.1,299.7306,25.5721,57.0484,11.8556831,334.890946,265,4.68659389,-70.4193497,0.211756321,0.836410844
75.6,299.7643,25.5504,57.1284,11.8647745,334.763541,268.9,4.68484127,-34.5792788,0.752802142,0.988229844
74.7,299.7659,25.5202,57.1282,11.8477958,334.568789,273.1,4.68697195,-34.6644984,0.770864037,0.988829144
74.3,299.8101,25.5298,57.0407,11.8410235,334.379076,277,4.68817315,-26.4276617,1.05160073,0.991331909
74.2,299.8229,25.5102,57.1093,11.8461934,334.307779,281,4.68705765,-14.5482218,1.14571174,1.59617782
74.3,299.8495,25.5002,57.3452,11.8933458,334.490771,285.9,4.67963352,-12.0727171,1.14831854,1.84809907
74.4,299.672,25.2802,57.5955,11.7953619,333.984376,290.1,4.69120598,-12.7032836,1.14056642,1.85453716
74.3,299.7188,25.2894,57.8713,11.864,334.274751,294,4.68073987,-14.5970133,0.771667501,1.88971604
74.3,299.7,25.23,58,11.854143,334.129495,298,4.6812984,-13.3386825,0.54009081,2.09138756
74.5,299.7365,25.2296,57.9752,11.8538465,333.985585,302.1,4.68133766,-15.7010929,0.373806401,1.96943899
74.8,299.7608,25.2102,58.2374,11.9000944,334.144788,307,4.67390856,-21.391985,0.00322069872,1.73269701
75.8,299.773,25.19,58.39,11.9217,334.184715,310,4.67027011,-21.7225066,-2.11863896e-16,1.73
76.6,299.63,25,58.28,11.7708339,333.274641,314,4.69047973,-42.1934553,-0.215510767,1.25158104
76.4,299.631,24.97,58.36,11.7702355,333.189971,319,4.69008672,-93.8974353,-0.215036156,0.832682083
76.7,299.6868,24.9815,58.2195,11.7559545,332.9079,323,4.69249689,-183.456528,-0.0828951127,0.613121595
77,299.8713,25.1271,58.171,11.8545319,333.201449,326.9,4.67957331,-285.912798,0.481229894,-0.104757049
76.5,299.755,24.97,58.22,11.7590368,332.631906,331,4.69183025,-300.212416,0.47443514,-0.1225206
76,299.753,24.93,58.42,11.7766058,332.655713,336,4.68844771,-58.6472983,0.971411203,-0.557458765
75.6,299.79,24.93,58.66,11.8305592,332.861677,341,4.6800835,-44.1138996,1.24588415,-0.371177435
75.5,299.7733,24.8698,58.6824,11.7984385,332.565326,347.1,4.6840818,-45.2426111,1.2479653,-0.369086144
75.4,299.8017,24.8502,58.9176,11.8388145,332.66872,353.9,4.67751565,-37.8166262,1.43305016,-0.126242668
75.2,299.8287,24.8203,59.0586,11.8539649,332.587714,358.9,4.67469382,-28.6502915,1.61612886,0.411522551
76,299.8712,24.8,59.3337,11.9038757,332.69584,365.1,4.6666916,-29.7027454,1.53092276,0.624240653
76.5,299.929,24.8,59.52,11.9496487,332.769027,369,4.65969059,-24.742282,1.52896855,0.987246265
76.7,299.7878,24.6137,59.6965,11.8583226,332.247645,371.9,4.67067567,-24.5996734,1.1306221,1.4759127
77.4,299.8031,24.5797,59.6378,11.8291775,331.914219,376,4.67462159,-25.0006452,1.11943528,1.4847912
77.6,299.8089,24.5503,59.4222,11.7702321,331.431628,380,4.68328301,-26.803026,0.970277155,1.52855242
77.4,299.8545,24.5599,59.5388,11.8053133,331.50734,384.9,4.67799318,-89.1122314,0.483694668,0.873179654
77.2,299.903,24.5698,59.6086,11.8315582,331.518177,388.9,4.67409327,-220.573389,0.38859661,0.504865413
77.3,299.9202,24.5498,59.7893,11.8585398,331.57813,393,4.66960686,-289.10631,0.516170237,0.217182612
77.3,299.9386,24.5259,59.7208,11.8338053,331.283523,397.1,4.6730346,-283.38018,0.519739936,-0.23329914
77.6,299.7677,24.322,59.7596,11.7016805,330.568287,402,4.69027745,-86.2898598,0.388617093,-0.980924444
77.5,299.7856,24.2906,60.0247,11.7371713,330.689191,405.9,4.68421888,-61.6895604,0.573888817,-1.11722318
77.3,299.8146,24.2696,60.034,11.7309306,330.487056,411.1,4.68485202,-76.1743074,0.700060385,-0.898716917
77.2,299.8444,24.2504,60.236,11.7639926,330.534373,414.9,4.67938741,-39.0023701,1.14691152,-1.11676077
77,299.8803,24.2402,60.4654,11.8082078,330.658547,419.9,4.67235973,-35.9080488,1.25065669,-1.11962307
77.2,299.9057,24.2301,60.6185,11.8361351,330.714064,424,4.66787863,-45.3282526,1.2076328,-0.892763268
77.3,299.9149,24.1904,60.7091,11.8323119,330.556367,428,4.6678249,-53.6154373,1.24483375,-0.620925225
77.5,299.959,24.19,60.74,11.8442388,330.463924,433,4.66597797,-67.1625099,1.20471281,-0.33341723
77.4,299.7481,23.9425,60.9776,11.7197483,329.841938,438,4.6812853,-75.0576983,1.2050857,-0.113298768
77.5,299.8038,23.9498,61.2152,11.7776705,330.020674,441.9,4.67238085,-79.413808,1.15562977,0.241528887
77.6,299.8756,23.9794,61.318,11.8245199,330.123831,446.9,4.66560469,-112.785111,0.96243371,0.247709093
77.4,299.8443,23.9,61.2708,11.7654368,329.662058,453.6,4.67347293,-117.793086,0.960877107,0.218468181
77.1,299.8888,23.9,61.4324,11.8028317,329.734093,458.4,4.66767038,-126.046035,0.9572,1.75834787e-16
77,299.9356,23.8984,61.4792,11.8175111,329.643878,463.3,4.66537306,-104.81452,1.05508768,-0.0153958268
77.2,299.9708,23.8816,61.704,11.8562617,329.716544,467.3,4.65912193,-76.8862537,1.21278474,-0.249087928
77.4,300.0269,23.8973,61.7473,11.8815002,329.704757,471.5,4.65549638,-68.0721071,1.18698624,-0.577463129
76.7,300.0467,23.874,61.7149,11.8645411,329.459709,476.5,4.65772453,-76.313169,0.972427557,-0.793986024
76.3,300.1251,23.8869,61.6667,11.8736413,329.248279,481.4,4.65653479,-48.5216312,0.961858451,-1.25474672
76.5,300.0131,23.7198,61.6587,11.7603555,328.526085,485.4,4.67133522,-44.2001685,0.982321534,-1.36682356
77,300.1968,23.856,61.7948,11.8906435,329.004288,489.4,4.65342326,-37.7399701,1.18514979,-1.36896109
77,300.0421,23.659,61.676,11.7328916,328.083862,493.4,4.67462485,-32.5050956,1.44713054,-1.36161015
77.2,300.0626,23.647,61.7538,11.7437947,328.04456,497.5,4.67272994,-30.8297455,1.53298609,-1.36104874
76.7,300.0828,23.6227,61.9638,11.7728172,328.094644,502.4,4.66782022,-31.4790581,1.51229792,-1.37078233
76.2,300.1443,23.6484,61.9226,11.7882276,328.022638,506.5,4.66584646,-34.4183544,1.29925505,-1.46281528
76.3,300.1723,23.6273,62.1872,11.8306325,328.137286,512.4,4.65894385,-32.3967222,1.29642605,-1.56210739
76.2,300.1719,23.582,62.2771,11.8217769,327.964422,517.5,4.65957535,-33.0551923,1.31029647,-1.54459491
76.7,300.0601,23.4153,62.4599,11.7450564,327.481695,522.4,4.66876555,-35.1810467,1.44095225,-1.37887199
77.3,300.2482,23.5509,62.5691,11.8701413,327.908597,526.4,4.65161878,-30.6175005,1.46422207,-1.54071542
78,300.125,23.38,62.665,11.7724805,327.324371,530.4,4.66392677,-36.6315226,1.42791214,-1.36154175
78.3,300.3506,23.557,62.703,11.9136433,327.810996,534.4,4.64504894,-38.4259822,1.34087495,-1.3602038
78.3,300.3613,23.531,62.641,11.8881289,327.542099,538.4,4.6485344,-36.9963596,1.34877687,-1.41866388
78.4,300.4107,23.5373,62.6438,11.899219,327.44066,542.4,4.64693693,-24.9768952,1.34061794,-1.97859636
78.4,300.4042,23.493,62.5881,11.8619898,327.114661,547.3,4.65193158,-25.1724106,1.35578986,-1.97902882
78,300.2515,23.3009,62.6936,11.7500184,326.495254,551.4,4.66613201,-23.5258742,1.53915041,-1.99875744
77.1,300.2798,23.289,62.822,11.7713141,326.494754,555.3,4.66262786,-20.4893872,1.58734461,-2.20139344
77.6,300.1488,23.119,62.745,11.6414064,325.732555,558.4,4.68017361,-27.6158387,1.31801389,-1.97090852
77.9,300.3641,23.2881,62.7,11.7592933,326.0977,562.4,4.66448097,-30.2440793,1.14288011,-1.93638253
78.1,300.3613,23.2551,62.7007,11.7401752,325.900133,566.3,4.66691957,-21.2115551,1.33814772,-2.34507157
78.4,300.2026,23.0649,62.7024,11.609979,325.191143,570.5,4.68424909,-21.2404472,1.32571976,-2.40032905
78.3,300.2034,23.0289,62.6599,11.5816429,324.917875,574.6,4.68814622,-17.5400719,1.23140065,-2.77451125
78.3,300.2326,23.0178,62.752,11.5964516,324.874758,579.4,4.68562004,-16.8481924,1.46848372,-2.74328455
78.1,300.249,23,62.871,11.6107821,324.857979,583.5,4.68306404,-14.4131522,1.74162781,-2.89557828
78.2,300.2571,22.977,63.078,11.6372624,324.939842,588.5,4.67851185,-13.8926936,1.89658953,-2.89388116
78.3,300.0917,22.77,63.256,11.5298383,324.361837,593.5,4.69215421,-14.5738077,1.87901792,-2.87669735
78.3,300.1363,22.768,63.421,11.5650729,324.413847,598.6,4.6865176,-16.6255152,1.72338417,-2.73182119
78.2,300.1614,22.749,63.603,11.5910555,324.439354,604.5,4.68208907,-15.8116166,1.72121962,-2.8518352
78.1,300.2051,22.739,63.564,11.5843068,324.201454,609.4,4.68299445,-15.1044485,1.74105424,-2.94830564
77.7,300.2279,22.7104,63.7718,11.6090456,324.207789,613.3,4.67861466,-15.6762446,1.8808184,-2.80379183
77.7,300.1367,22.565,63.7037,11.501638,323.499414,616.4,4.69330595,-15.1329753,1.76208264,-2.99650316
77.9,300.3652,22.7418,63.7075,11.6340752,323.923184,619.3,4.67517867,-12.5051653,2.06291169,-3.18057799
78.3,300.4249,22.7544,63.4828,11.6080827,323.562223,622.4,4.67948466,-13.1821066,2.20499503,-2.97119453
78.5,300.4023,22.7013,63.4911,11.5763196,323.310871,626.5,4.68364478,-13.2737795,2.17869632,-3.00462515
78.2,300.4587,22.713,63.357,11.5658545,323.064452,630.4,4.68549575,-12.5895694,2.00478092,-3.25247628
77.9,300.5123,22.7381,63.3328,11.5830843,323.031852,634.4,4.68317341,-10.9677982,2.20051378,-3.45944202
77.8,300.5295,22.72,63.3332,11.5751588,322.872473,638.5,4.68413406,-11.0625757,2.20051378,-3.45944202
78,300.5413,22.6973,63.1613,11.5321854,322.498588,642.5,4.69059306,-11.1694838,2.20051378,-3.45944202
77.6,300.4226,22.5408,63.2819,11.4498315,322.028226,646.6,4.70121381,-11.49175,2.18727837,-3.45966486
77.4,300.5765,22.6483,63.4545,11.5630216,322.440978,650.6,4.68488915,-11.683496,2.09293708,-3.45981435
77.3,300.4627,22.5011,63.2931,11.4348056,321.685668,655.4,4.70298176,-12.1794368,2.00934647,-3.47255968
77,300.5098,22.507,63.396,11.4632789,321.703185,659.4,4.69850129,-11.7422701,2.02542321,-3.56017932
76.8,300.5217,22.481,63.36,11.4436363,321.469411,663.4,4.70123199,-12.6727474,2.15319703,-3.32464488
76.9,300.5447,22.4668,63.3853,11.4432973,321.346625,667.4,4.70105426,-13.224752,2.14073369,-3.25049253
76.8,300.3959,22.2787,63.6188,11.3598916,320.904788,671.4,4.71145202,-12.7230997,2.05071006,-3.46120237
75.9,300.5832,22.4278,63.6997,11.4835708,321.362937,675.6,4.69395347,-11.4805855,2.39424982,-3.46289876
75.2,300.6029,22.4072,63.8004,11.4928777,321.296486,681.4,4.69212728,-11.3958653,2.42140107,-3.49031816
74.8,300.6278,22.3812,64.0271,11.5225467,321.329546,685.5,4.68696469,-9.68400195,2.68139899,-3.77096193
75.5,300.6529,22.3673,64.2341,11.5555361,321.411757,689.3,4.68148815,-9.52674457,2.59871022,-3.89218514
76,300.5007,22.17,64.2814,11.4315809,320.704099,692.3,4.69808331,-9.72903192,2.59943663,-3.90984568
76.3,300.5436,22.17,64.3471,11.4492271,320.653044,694.2,4.69524509,-9.37337716,2.58220557,-4.03332285
76.7,300.5777,22.17,64.2245,11.4317902,320.41573,696.3,4.69804962,-9.82953948,2.38454117,-4.03218348
77,300.579,22.151,64.168,11.4111707,320.231231,699.5,4.70106198,-10.132459,2.28624818,-4.02616061
77.1,300.4375,21.979,64.149,11.2924354,319.57688,704.4,4.7175288,-10.4082035,2.28624818,-4.02616061
77,300.463,21.97,64.1564,11.2919829,319.460091,708.4,4.71745517,-10.4769621,2.28624818,-4.02616061
76.6,300.4929,21.966,64.3259,11.3238532,319.539341,712.3,4.71218813,-10.532687,2.28624818,-4.02616061
76.5,300.5096,21.9441,64.4297,11.3322287,319.475455,715.3,4.71046524,-10.5989098,2.28624818,-4.02616061
76.8,300.6613,22.0571,64.9151,11.5025303,320.276674,718.4,4.68485873,-10.5239588,2.31434333,-4.00129938
76.8,300.5355,21.8989,64.9597,11.4039464,319.726769,721.4,4.69809891,-10.9503684,2.48841514,-3.84728446
76.5,300.5395,21.8714,65.0456,11.4041309,319.645194,725.3,4.69761853,-10.5821092,2.38934086,-4.02410863
76.5,300.398,21.7066,65.1131,11.3044242,319.130224,728.4,4.71110151,-10.8504772,2.37707016,-4.02451839
76.5,300.5531,21.8332,65.2132,11.4138859,319.563725,731.4,4.69541869,-10.8516702,2.31816834,-4.03026251
76.4,300.6155,21.86,65.24,11.442239,319.575394,735.3,4.69129278,-10.160484,2.58653485,-4.0553591
76.5,300.5997,21.8077,65.2376,11.4101065,319.300657,738.2,4.69561042,-10.4138487,2.60251863,-4.00272309
76.4,300.2525,21.4426,65.2222,11.1569921,318.080728,740.3,4.73102674,-12.3029966,2.69944072,-3.58591053
76.3,300.4672,21.6309,65.255,11.2959724,318.631839,743.3,4.71123926,-13.0991254,2.68239431,-3.37827892
76.5,300.5126,21.64,65.4,11.3323497,318.718408,746.5,4.70545792,-12.9168929,2.49319141,-3.56461731
76.5,300.5436,21.6362,65.3898,11.3326788,318.592591,750.5,4.70534203,-13.0213924,2.4825819,-3.56580189
76.4,300.5505,21.6089,65.3552,11.3121215,318.371928,754.6,4.70824241,-13.4519068,2.37908515,-3.57348609
76.1,300.5764,21.6,65.6178,11.356314,318.535174,759.4,4.70090802,-14.4083972,2.092991,-3.5967539
