O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
67.5,301.476,29.46,64.87,16.55220937,368.5778152,8,4.167752245,,,
67.5,301.736,29.73,65.02,16.85180801,370.133706,8,4.142559196,,,
67.2,301.8183,29.8442,64.521,16.82607572,369.924334,7,4.146766807,,,
67.3,301.5317,29.5558,64.069,16.42964448,367.7969386,7,4.181393893,,,
67.4,301.4745,29.5104,63.862,16.33039433,367.2768986,7,4.190671487,,,
67.5,301.4601,29.5001,64.5926,16.50837265,368.4693751,7,4.172704514,0.04615617258,-0.08539815031,0.3276539576
67.5,301.461,29.5,64.9,16.5879629,368.9801157,6,4.164825878,0.02137688749,-0.08231606913,0.5842294624
67.5,301.574,29.61,64.53,16.59899126,368.863611,6,4.165402693,0.04348973842,-0.1178055842,0.8114935886
67.4,301.469,29.5071,64.8617,16.58509237,368.9465885,5,4.165216483,0.01060301625,-0.1209343594,0.8188175442
67.4,301.818,29.8629,64.9483,16.95334044,370.8007423,6,4.134804166,0.06224346885,-0.3235346949,1.168330686
67.3,301.8567,29.8898,64.4551,16.85192598,370.0489521,6,4.144956354,0.03604356058,-0.1576206052,1.598346944
67.3,301.828,29.86,63.93,16.6846911,369.0037769,6,4.160763343,0.02393173598,-0.2840325454,1.81794541
67.3,301.5421,29.5732,63.9601,16.41657728,367.717261,6,4.182965111,0.004527467746,-0.2856329499,1.820832619
67.1,301.8479,29.8968,63.9699,16.72757566,369.2967431,6,4.15712826,0.01929405191,-0.4648059635,2.106222454
67.1,302.054,30.13,64.91,17.20178821,372.1136704,7,4.115279925,0.04320289157,-0.1843369787,2.021613187
66.9,302.5253,30.635,65.3258,17.81986356,375.4336288,7,4.066275521,0.06915815866,-0.1195822856,2.145469999
66.9,302.505,30.63,64.38,17.55089511,373.7720163,7,4.090468876,0.06632548521,-0.1188922373,2.146710189
66.9,301.769,29.9,64,16.7224755,369.6118253,7,4.157674181,0.01683637378,-0.1151509751,2.497346643
67.1,301.661,29.785,63.94,16.59678904,368.9477311,8,4.168266693,0.01067200015,-0.1578377651,2.805563623
67.2,301.553,29.67,63.88,16.47194733,368.2880378,9,4.178901934,0.005584575379,-0.2067745692,3.113140581
68.4,301.144,29.24,62.77,15.78638154,364.4123042,13,4.242715486,-0.0150651261,-0.2140646983,3.222898743
68.8,299.8368,27.8441,61.9763,14.37559866,356.9352267,19.1,4.379991292,-0.1026781769,-0.2262260315,3.493583059
