O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
75.5,301.217,29.52,56.2,14.3177332,355.235669,10,4.41310104,,,
76.2,301.0043,29.3043,56.1706,14.1320589,354.33276,10,4.43238924,,,
76.7,301.1696,29.4756,56.1965,14.2793669,355.064511,10,4.41705797,-0.940124939,-0.101152788,0.461647997
77.4,301.7308,30.0387,56.847,14.9260664,358.442325,10,4.34959389,0.0215993101,-0.00310741054,0.734793429
77.8,301.703,30,57.02,14.9401598,358.550157,9,4.34738514,0,-9.06238631e-17,0.74
78.1,302.3098,30.6149,57.3178,15.5614402,361.678069,9,4.28780078,0.239151567,-0.000675869969,0.944499758
78.2,302.5496,30.8576,57.7061,15.8882717,363.431206,9,4.25667457,0.221526006,-0.0425786555,1.16702352
78.2,302.527,30.84,57.6,15.8419239,363.176055,9,4.26128599,0.134412889,-1.81247726e-16,1.48
78.1,302.3565,30.6694,57.7735,15.7344769,362.745233,9,4.27007004,0.0761369118,0.104621472,1.76780688
78.1,302.3313,30.6403,57.9483,15.7566993,362.91966,8,4.26726206,0.0384134055,0.090128026,2.31284459
78.2,302.232,30.54,57.74,15.6090815,362.112229,8,4.28151546,0.0251407289,0.25248135,2.6078062
78.5,301.5707,29.8677,57.2103,14.8759719,358.330939,7,4.35269375,-0.00473878789,0.251103919,2.61537332
79,301.4581,29.7512,56.7249,14.649881,357.016274,7,4.37713387,-0.00765897756,0.166887256,2.99164877
79.4,301.5441,29.8331,57.2219,14.8505169,358.185256,7,4.35508633,-0.00406293857,0.106770691,3.19951898
79.7,301.8528,30.1438,57.4161,15.1720434,359.811236,8,4.32339008,0.00438669134,0.0021778435,3.32749929
79.6,301.8659,30.1599,57.5091,15.2104076,360.05066,9,4.31935364,0.00513630269,-4.23568588e-16,3.4587
81.2,301.617,29.91,57.57,15.0078575,359.109576,14,4.33828698,-0.00258328628,-0.11880137,3.67808187
81.6,301.0587,29.3274,57.0683,14.3844838,355.822847,17.1,4.40205409,-0.0280964138,-0.203148251,3.90722242
80.7,300.4461,28.6963,56.9809,13.8457792,353.156391,22,4.45857175,-0.0658728746,-0.267083663,4.02985906
80.9,300.12,28.35,56.59,13.4770622,351.159841,26,4.50055747,-0.0904878811,-0.281811884,4.2206021
82,299.5998,27.8042,54.8296,12.6462827,346.365576,32.1,4.60530759,-0.143377726,-0.342288588,4.34734576
82,299.3406,27.5129,53.8102,12.2028986,343.714289,37.9,4.66520713,-0.189976652,-0.467068925,4.37473734
81.4,299.386,27.51,54.51,12.3676704,344.618539,44,4.64082393,-0.20702278,-0.489725607,4.49339168
81.4,299.3351,27.4202,54.8531,12.3860454,344.711858,50.1,4.63669859,-0.23732952,-0.608121561,4.52895488
81.5,299.389,27.43,55.51,12.5492343,345.603101,56,4.61321048,-0.264051371,-0.714129762,4.49360865
81.9,299.5065,27.5108,55.0757,12.5153518,345.109994,60.1,4.61937826,-0.266272568,-1.0624255,4.51231277
83,299.5832,27.5496,52.8621,12.0415293,341.764859,65,4.69004484,-0.321801999,-1.15946401,4.26738932
83.9,299.686,27.61,51.83,11.8526882,340.261986,70,4.71992889,-0.343971807,-1.16036499,4.26496812
84.5,299.8311,27.7094,51.5688,11.8682,340.041258,75.1,4.71913098,-0.374474646,-1.14438409,4.15695557
84.7,299.836,27.6803,51.5106,11.8391446,339.755383,79,4.72315661,-0.384687798,-1.24579216,4.20869083
83.4,300.0115,27.8172,51.5786,11.9560708,340.185532,82.9,4.70735759,-0.295504925,-1.33790705,4.80511718
81.5,300.118,27.88,51.94,12.0912414,340.814084,88,4.6878329,-0.291566915,-1.37992177,4.89937914
80.6,300.1481,27.8697,52.3304,12.181253,341.25962,99.2,4.67415677,-0.326726511,-1.50999595,4.87018413
79.6,300.1558,27.8406,52.3692,12.1747416,341.112267,118.6,4.67466337,-0.412175981,-1.61109183,4.72498101
78.2,300.036,27.68,52.23,12.0337626,340.246124,126,4.69331703,-0.472596944,-1.62709261,4.69611218
76.6,300.0812,27.6835,52.016,11.992431,339.80376,135.3,4.69965753,-0.474423802,-1.82001294,4.81126687
75.2,300.2889,27.8583,52.317,12.1918392,340.737131,150.8,4.6723935,-0.552508819,-1.9121095,4.44954899
74.1,300.306,27.84,52.68,12.2688902,341.130753,168,4.66064954,-0.63544367,-2.00985098,4.32589864
73.7,300.2897,27.789,53.1851,12.3553849,341.632086,180.3,4.64708947,-0.745585389,-2.10956953,4.07840965
74.1,300.2722,27.7405,53.9424,12.5014493,342.538176,194.9,4.62505487,-0.782235523,-2.29483876,4.0777067
74.6,300.267,27.7,55.23,12.7769427,344.265777,212,4.5851796,-0.892282153,-2.37036708,3.89550509
74.9,300.3171,27.7094,55.6251,12.8823725,344.780323,225.3,4.57060805,-0.889820753,-2.29564858,4.08057858
74.9,300.323,27.68,55.88,12.9249267,344.957683,238,4.5642434,-0.909052054,-2.23817897,4.2236187
74.6,300.3379,27.6602,56.2941,13.0116379,345.414219,244,4.55199149,-0.974725527,-2.29489642,4.0753791
74.7,300.3835,27.6699,56.498,13.0721058,345.652469,246,4.54388298,-1.03874875,-2.20402227,3.95939112
75.6,300.412,27.66,56.54,13.0800481,345.567412,247,4.54264434,-1.21213913,-2.24216545,3.56325611
76.5,300.2626,27.4738,56.694,12.9784262,345.020425,245,4.55358849,-1.36230153,-2.19884114,3.46417771
77.2,300.4904,27.6662,56.896,13.1791112,345.914728,246,4.52932556,-1.16993235,-2.10558043,3.69969305
77.5,300.5264,27.6602,56.9392,13.1910293,345.83249,245,4.52762526,-1.13877968,-2.06787122,3.78039543
77.8,300.547,27.64,57.1,13.2192267,345.880542,241,4.52351501,-1.0952231,-1.98189948,3.89473676
78,300.6005,27.6499,57.4663,13.3191701,346.347195,240,4.510324,-1.05031965,-1.8329864,4.03233744
78.1,300.6535,27.6599,57.3413,13.3044849,346.064057,236,4.51243523,-1.13361906,-1.63722999,3.89173565
78.1,300.692,27.66,57.51,13.3502028,346.203553,238,4.50636625,-1.17376836,-1.46434087,3.89375215
77.8,300.9194,27.848,57.7395,13.559345,347.13672,241,4.4819105,-1.03096272,-1.4001237,4.03413704
77.7,300.7613,27.6496,57.689,13.3964351,346.19864,242.1,4.50009096,-1.12195191,-1.34102898,4.07806715
77.4,300.7777,27.6304,57.641,13.3755933,345.948538,244.9,4.50253857,-1.07164717,-1.43337755,4.19920054
77.2,300.617,27.43,57.71,13.2407196,345.194624,243,4.51730572,-1.09201769,-1.50564325,4.30425817
76.1,300.8801,27.6506,57.0998,13.2776197,344.94898,241,4.51586814,-1.05688181,-1.63713759,4.11714501
75.4,300.9875,27.7098,56.0983,13.0958335,343.487147,243.1,4.54128764,-1.02372133,-1.62875299,4.19489734
75.1,301.0147,27.7001,56.0109,13.0736108,343.204984,246,4.54415733,-1.04137335,-1.80913176,4.12032065
74.6,301.0114,27.65,56.0092,13.0416821,342.886365,251.1,4.54771789,-1.12041256,-1.89449569,4.00358573
73.9,301.05,27.65,55.9279,13.0285256,342.646102,256.1,4.54951683,-1.18578776,-1.81703199,3.95232776
73.3,301.1015,27.65,55.8211,13.0112096,342.330775,261,4.55188816,-1.2099181,-1.81703199,3.95232776
72.5,301.1055,27.6009,55.7316,12.9609283,341.857312,266.1,4.55801707,-1.30237298,-1.9130912,3.82740999
71.5,301.2484,27.6883,54.8985,12.839866,340.727763,271.1,4.57618839,-1.36427781,-1.91330711,3.7053777
70.2,301.2163,27.6009,54.3257,12.647844,339.385218,274,4.60184264,-1.43495078,-1.91775752,3.71399652
68.8,301.1699,27.4924,54.3071,12.5720771,338.79975,278,4.61092929,-1.60912589,-1.91294515,3.58234198
67.9,301.4538,27.7271,54.0181,12.686044,339.015728,280,4.59843202,-1.40396517,-1.91321535,3.7052
67.9,301.3461,27.5815,53.921,12.5605838,338.256307,281,4.61400084,-1.49724357,-1.91321535,3.7052
67.8,301.346,27.5404,53.6626,12.4756548,337.603014,284,4.62558716,-1.55063801,-2.04777288,3.62119569
67.7,301.44,27.59,53.17,12.4028622,336.888872,289,4.63696045,-1.45198408,-2.20043998,3.70596329
67,301.708,27.81,52.71,12.4619265,336.778693,294,4.63188595,-1.42429135,-2.06606462,3.6681708
66.3,301.5277,27.5827,52.6281,12.2838346,335.75843,300.1,4.65431851,-1.60207904,-2.20156972,3.57967834
65.8,301.7113,27.7173,52.5319,12.3657925,335.912408,305.9,4.6444167,-1.46095756,-2.37006647,3.62077909
65.3,301.595,27.55,52.6,12.2680727,335.308575,312,4.656125,-1.68795628,-2.19824288,3.57878866
64.8,301.6559,27.5498,52.4983,12.2527635,334.972745,324.2,4.65838894,-1.83467216,-2.01154485,3.5826112
64.3,301.7011,27.5402,52.4117,12.2333367,334.647114,334.8,4.66111725,-1.96714106,-2.07942182,3.46527208
63.8,301.5862,27.3519,52.4001,12.1060802,333.796404,342.9,4.67712058,-2.1599345,-2.08075382,3.46295589
63.2,301.573,27.28,52.43,12.0701297,333.432948,347,4.68138596,-2.58574012,-2.30245582,2.97259099
62.8,301.8525,27.4983,52.5086,12.2535059,334.086391,352.1,4.65745349,-2.54452005,-2.18231963,2.94729881
62.2,301.8263,27.4109,52.4407,12.1834918,333.514802,357,4.66646513,-2.87522585,-2.21835612,2.74766848
61.7,301.7,27.22,52.55,12.0815746,332.865762,361,4.67869415,-2.73779503,-2.49194284,2.81563863
61.1,301.746,27.2,52.48,12.0604989,332.500363,364,4.68155578,-2.765716,-2.58601402,2.74325199
60.4,301.8079,27.1998,52.4692,12.0665043,332.302748,366,4.68064485,-2.72036455,-2.70711271,2.68268265
59.8,301.8535,27.1901,52.4304,12.0583939,332.050856,368,4.68171495,-2.66246819,-2.90895075,2.55152148
59.8,301.91,27.19,52.34,12.0454068,331.747775,370,4.68367872,-2.69201316,-3.0120401,2.41396239
60.3,301.9575,27.19,52.4291,12.0728746,331.738546,373,4.67952513,-2.70970171,-3.11526465,2.2791942
60.3,302.002,27.1892,52.339,12.0577182,331.469837,376.1,4.68180268,-2.74256126,-3.1123982,2.27430439
60.1,302,27.1508,52.291,12.0244714,331.166631,378.9,4.68622232,-3.21862642,-2.96348478,2.03549037
59.8,301.9911,27.1005,52.1118,11.9532967,330.61572,383.9,4.69625611,-3.50345126,-2.76863006,2.14265919
59.1,301.863,26.93,52.31,11.8847012,330.241103,386,4.70403766,-3.54695441,-2.67338031,2.38105811
58.8,301.8433,26.8696,52.4916,11.889325,330.197671,388.1,4.70235244,-3.52843385,-2.70439121,2.41899871
59,301.8598,26.8502,52.5692,11.8985021,330.141309,391,4.70062788,-3.72959347,-2.60115129,2.4170628
59.1,301.919,26.87,52.51,11.9043376,330.003486,393,4.70004981,-3.52777641,-2.40421653,2.74631442
59.2,301.962,26.87,52.25,11.8509494,329.495409,396,4.7082784,-3.32329942,-2.18214755,3.08652427
59,301.991,26.8597,52.4219,11.8883613,329.601147,398.1,4.70234126,-3.34995121,-2.18121264,3.08302108
58.5,301.9938,26.83,52.6117,11.9154193,329.68681,407.1,4.6977033,-4.17739257,-2.07128231,2.73561863
58.4,302.0322,26.83,52.6983,11.9404691,329.702327,409.9,4.69386343,-5.50037061,-1.77099431,2.41987207
58.5,301.8964,26.6518,52.7693,11.837185,329.112348,413,4.70688858,-6.63627555,-1.66340029,2.26700656
58.5,301.8613,26.5807,52.7205,11.7813798,328.712058,415,4.71440354,-6.81525815,-1.66237103,2.2655292
58.5,302.119,26.8,52.74,11.9450388,329.326495,417,4.69268085,-6.90483272,-1.65948279,2.14247914
58.4,302.129,26.7776,52.6411,11.9112199,329.01528,420,4.69750371,-9.48204636,-1.54648435,1.74238006
58.4,301.926,26.54,52.75,11.774175,328.316395,424,4.71486856,-10.5022086,-1.75465633,1.48700409
58.1,301.9645,26.5296,53.0535,11.841832,328.578722,429,4.70419816,-10.7292423,-1.7395233,1.48673319
57.9,301.9888,26.5102,53.2283,11.8735979,328.639718,431,4.69898059,-11.6911572,-1.89616268,1.11737545
57.9,302.028,26.51,53.18,11.8680095,328.45562,434,4.69983898,-11.1682701,-2.007913,1.03724895
57.9,301.8438,26.2831,53.1179,11.7000603,327.553955,437,4.7223099,-11.5072704,-2.05588428,1.03985337
57.5,302.0341,26.4384,53.0111,11.7892598,327.788198,439,4.71087987,-9.44201111,-2.2091614,1.16623734
57,302.0402,26.3998,53.0936,11.7868041,327.655874,442,4.71063853,-9.12317576,-2.22772773,1.2653352
56.9,302.0541,26.3765,53.4504,11.8554542,327.981494,445.1,4.69962252,-7.92642305,-2.40838663,1.35154013
57.4,301.9114,26.2017,53.4698,11.7417953,327.361377,448,4.71445603,-7.84529755,-2.39445956,1.54399942
57.6,301.928,26.18,53.46,11.7297136,327.168221,452,4.71599472,-7.52499108,-2.40099511,1.67932203
57.6,301.985,26.19,53.17,11.6790011,326.65157,456,4.72411456,-6.40366507,-2.61914819,1.82103344
57.4,302.0169,26.1796,53.2513,11.6954589,326.612473,460,4.72135889,-6.84863144,-2.49454545,1.84162523
57,302.0076,26.1369,53.3813,11.6991993,326.562301,463.1,4.72008088,-6.65914137,-2.49458402,1.95600372
57.2,301.8894,25.9831,53.4487,11.6122193,326.074065,466.9,4.73131199,-6.96876907,-2.49458402,1.95600372
57.3,302.0622,26.1186,53.5193,11.7268845,326.487394,469,4.71544478,-6.17201415,-2.59829978,2.06428692
57.3,301.9383,25.9517,53.2329,11.554318,325.439426,472,4.74000836,-6.21863405,-2.69141326,2.06001193
57,301.976,25.95,53.4,11.5949786,325.553627,475,4.73351069,-5.92879855,-2.80030939,2.06607534
56.8,301.9958,25.9294,53.5721,11.6237832,325.613764,478,4.72861096,-5.85042734,-2.84810089,2.06850703
56.9,301.9748,25.8702,53.7785,11.6330995,325.604322,482.1,4.72617856,-5.96502666,-2.85096221,2.06848054
57,302.0172,25.8798,53.7015,11.6274621,325.43078,484.9,4.72722557,-5.61492626,-2.99512691,2.06447962
57,302.079,25.9,53.7,11.646735,325.371784,488,4.72450697,-5.52397768,-3.02961333,2.07131434
57.1,302.0792,25.8698,53.74,11.6386281,325.245864,492,4.7252983,-5.39672372,-3.11632977,2.06913635
57,302.0976,25.8504,53.74,11.6303877,325.074315,494.9,4.72628668,-5.25975673,-3.19906098,2.06674691
57,302.1445,25.8599,53.7796,11.6507242,325.049759,498,4.72322805,-5.24681015,-3.20907337,2.07207243
57.3,302.171,25.85,53.74,11.6401967,324.857668,501,4.72472983,-5.29128158,-3.20915738,2.07212667
57.3,302.2075,25.8498,53.6998,11.6362741,324.694746,504.1,4.72534638,-5.31003313,-3.21369388,2.07505585
57.3,302.2347,25.8401,53.6901,11.6325349,324.542325,507,4.72578035,-4.66542557,-3.44211532,2.22254571
57.3,302.268,25.84,53.65,11.6280939,324.392854,510,4.72648102,-4.68775715,-3.44438357,2.2240103
57.2,302.2984,25.8398,53.5227,11.6044191,324.124487,513.1,4.73022747,-4.72353891,-3.44437628,2.22180861
56.9,302.3188,25.8301,53.6586,11.631501,324.195206,516,4.72578185,-4.89284098,-3.443965,2.11318562
56.8,302.3408,25.8201,53.7392,11.6465381,324.182854,519,4.72324423,-4.78831618,-3.4443956,2.22288535
57,302.196,25.65,53.42,11.4633938,323.146018,522,4.74968633,-5.01918381,-3.44438357,2.2240103
57.2,302.409,25.8287,53.3441,11.5741207,323.491934,525,4.73486053,-4.84711918,-3.44438357,2.2240103
57.3,302.3116,25.7029,52.766,11.3662436,322.222573,528.1,4.76627463,-5.04193613,-3.44455159,2.22411879
57.3,302.4934,25.8471,52.564,11.4249507,322.274259,530.9,4.75908994,-4.88762826,-3.45261649,2.22932623
57.2,302.466,25.79,52.38,11.3500154,321.759594,535,4.77033378,-5.02189471,-3.44438357,2.2240103
56.8,302.5368,25.8304,52.1704,11.3354871,321.503459,538,4.77336151,-5.56931208,-3.32667098,2.01453691
56.8,302.6144,25.8692,52.2092,11.3753888,321.561438,540.9,4.76748757,-5.80392588,-3.22457636,2.01371055
57.2,302.4329,25.6522,52.3684,11.2685899,321.025185,544,4.78143314,-7.29627741,-3.05401345,1.67501763
57.5,302.523,25.71,52.33,11.3033561,321.052633,547,4.77666294,-7.60182468,-2.96037749,1.67217378
57.7,302.4891,25.6444,52.0154,11.1952504,320.332159,550.1,4.79342409,-8.19567443,-2.89687997,1.60523146
57.9,302.7429,25.8656,51.7846,11.2972551,320.578325,553.9,4.78019248,-10.1954145,-2.50343129,1.47982342
57.7,302.5273,25.6225,51.7107,11.1225103,319.675317,558,4.80518492,-12.3948998,-2.28714625,1.47551933
57.4,302.557,25.62,51.88,11.1617319,319.80712,562,4.79859826,-14.7833129,-2.12702777,1.31367913
57.4,302.6044,25.6301,51.5192,11.0949423,319.236818,565,4.80992706,-15.4101287,-1.96349736,1.47483579
57.9,302.6436,25.6399,51.4408,11.0883988,319.069086,569,4.81118504,-22.800177,-1.30014454,1.55158456
58,302.619,25.58,51.22,11.0055699,318.492168,573,4.82418143,-30.8234513,-0.831689346,1.55109408
58.1,302.5357,25.4594,51.2195,10.9313621,318.03532,577,4.83484293,-38.591937,-0.617228555,1.47485265
58.4,302.5119,25.4021,51.171,10.8879374,317.707886,581.1,4.84134661,-45.7485676,-0.093962107,1.47971971
58.1,302.6581,25.5079,51.219,10.9723642,317.962407,585.9,4.82864349,-37.890293,0.45103341,1.55313494
58,302.713,25.52,51.49,11.0442645,318.245179,590,4.81665957,-32.0628315,0.831689346,1.55109408
58,302.7509,25.5184,51.619,11.0760871,318.305121,594,4.81127368,-24.4439252,1.29632328,1.55139191
58.3,302.6363,25.3631,51.5219,10.9584526,317.602568,597.9,4.82864859,-21.5524732,1.55442546,1.5518936
58.5,302.635,25.32,51.34,10.8967832,317.11159,602,4.83848728,-17.334239,1.87202946,1.61133662
58.1,302.6873,25.3299,51.207,10.8800986,316.84012,605,4.84151399,-17.3636386,1.87314421,1.6138733
58.3,302.7174,25.3202,50.906,10.8145903,316.288704,607.9,4.85265712,-14.4210241,1.97616384,1.87627329
58.6,302.757,25.33,50.68,10.7763422,315.924631,612,4.85945531,-14.4579185,1.97797467,1.88162595
58.7,302.7183,25.2589,50.7586,10.751414,315.739079,616,4.86263431,-12.0273195,1.97773262,2.28721127
59,302.6523,25.1521,50.6227,10.659359,315.138393,618.9,4.87702723,-9.81374838,2.08031214,2.67993212
59,302.8579,25.3183,50.5903,10.7637334,315.448337,623,4.86145863,-9.1369147,2.12444415,2.74276859
59,302.672,25.1,50.19,10.5436437,314.208543,627,4.89670727,-9.46274254,2.07745775,2.81676575
59.2,302.7627,25.1529,50.059,10.5539285,314.070292,630.1,4.89573826,-8.55361765,2.18214702,2.9541428
59.3,302.9481,25.2985,50.0105,10.6406109,314.295563,633,4.88273301,-7.7630815,2.21538689,3.09798239
59.4,302.8233,25.1416,49.8318,10.5074094,313.529742,637,4.90387617,-7.50730669,2.10895913,3.33822308
59.5,302.888,25.17,49.4,10.4378432,312.925768,641,4.91687352,-7.41540519,2.15833372,3.3439491
59.4,302.8759,25.1205,49.2656,10.3829533,312.507083,645,4.92602111,-7.46295836,2.20344547,3.33898612
58.9,302.9622,25.1694,48.8267,10.3245635,311.941787,649.1,4.93748987,-7.2745824,2.29849113,3.336161
58.4,302.9728,25.1406,48.6633,10.2768584,311.532651,652.9,4.94578564,-7.12635064,2.41128203,3.33907303
58.5,303.0007,25.14,48.9174,10.3338896,311.790776,656,4.93529854,-7.041404,2.47256673,3.33263017
58.7,303.0198,25.1301,48.7418,10.2939565,311.446353,659,4.94246463,-7.09390743,2.4731701,3.33255602
58.8,303.07,25.14,48.78,10.3130133,311.409028,662,4.93912556,-7.07542008,2.48670271,3.33495272
59.1,303.095,25.13,48.71,10.2961143,311.19019,665,4.94206609,-7.12375101,2.48670271,3.33495272
59.6,302.939,24.9516,48.6401,10.1748788,310.559464,669.1,4.96158917,-7.20835162,2.58420048,3.33633809
60.1,303.1377,25.11,48.65,10.2786914,310.875432,674.1,4.94494504,-7.01309582,2.59014033,3.34400675
60.3,303.1727,25.11,48.65,10.282853,310.776565,677,4.9441783,-7.07473969,2.58420048,3.33633809
59.9,303.022,24.93,48.55,10.1551909,310.08486,681,4.96491088,-7.36803075,2.58413925,3.33625903
59.9,303.0458,24.9192,48.3363,10.1077593,309.675171,684.1,4.97362727,-7.42579755,2.58413925,3.33625903
60.1,303.0361,24.8804,48.1518,10.048948,309.24876,687,4.98408656,-7.5190639,2.58413925,3.33625903
60,303.088,24.9,47.75,9.9800424,308.676155,691,4.99751238,-7.34389448,2.68011745,3.33697025
60.4,303.0963,24.8696,47.9425,10.0068424,308.741831,694.1,4.99190239,-7.54554695,2.77542742,3.20646024
60.6,303.1118,24.8502,48.0687,10.0258378,308.757702,698,4.98797153,-7.47052595,2.96267272,3.08829185
60.8,303.162,24.86,47.98,10.0177146,308.553526,702,4.98967628,-7.79016753,2.97036677,2.9693301
60.8,303.1956,24.8583,47.7599,9.9745129,308.159831,705,4.99788142,-7.84525561,2.97165295,2.96450417
