O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
67.2,300.176,23.5445,44.8485,8.4809289,306.282482,520.6,5.28965116,-40.9497643,-1.27711022,0.824619624
67.5,300.321,23.6481,44.9611,8.55988132,306.523278,526.4,5.27325631,-28.5832744,-1.54459997,0.944138242
67,300.2259,23.5039,45.0802,8.51311405,306.214669,532.5,5.28156526,-31.2121381,-1.56485968,0.819595288
67.2,300.0757,23.2987,45.3633,8.46665578,305.956543,537.6,5.28885116,-32.9478637,-1.64954776,0.613671063
67,300.2134,23.3881,45.9576,8.6296174,306.732075,541.6,5.25307785,-30.0075565,-1.7503526,0.541161872
66.6,300.03,23.1545,47.12,8.72982279,307.477354,546.5,5.22666668,-35.9495902,-1.6147343,0.570941692
66.5,300.1956,23.2665,47.6486,8.89407097,308.211357,550.6,5.19225528,-35.8839872,-1.60019965,0.573899881
66.6,300.2613,23.28,48.2178,9.01377628,308.780473,555.5,5.16652279,-38.4100047,-1.51493959,0.642105292
66.7,300.1079,23.087,48.5641,8.97734391,308.635769,561.5,5.17116659,-41.356927,-1.51388185,0.581161174
67.4,300.331,23.2559,48.5342,9.06989864,308.836288,567.6,5.15408896,-49.829985,-1.34463883,0.573925439
67.5,300.3472,23.2253,48.6105,9.07242691,308.719134,573.4,5.15303966,-113.519537,-0.78011268,0.5866817
66.4,300.2253,23.0384,48.5655,8.96865416,308.039105,578.5,5.17223651,-138.933468,-0.6335243,0.641786725
65.6,300.2371,23.0014,48.7179,8.98192644,307.992764,582.7,5.16875024,-111.895193,-0.625477672,0.794800379
65.8,300.2645,22.9818,48.73,8.97847793,307.823519,586.6,5.16916884,-96.792801,-0.385352516,1.02270907
68,300.3525,23.026,48.5278,8.96955157,307.559587,589.8,5.17183571,-89.3188083,-0.369918273,1.0749301
67.6,300.3693,23.0021,48.51,8.95756384,307.363336,593.7,5.17403347,-74.5053012,-0.369035186,1.19585337
67,300.2517,22.8465,48.2933,8.83744521,306.636252,597.6,5.19767443,-109.185608,-0.373096959,0.98393798
67.5,300.2599,22.8118,48.1064,8.78892592,306.211693,603.5,5.20780901,-86.3015636,-0.537270984,1.06584279
67.7,300.2648,22.7821,48.1829,8.79068206,306.133831,609.6,5.20692455,-114.72198,-0.426108684,0.951878038
67.3,300.3106,22.78,48.2258,8.80235935,306.040846,616.3,5.20430552,-134.792172,-0.228866234,0.939937768
66.3,300.3151,22.7261,48.266,8.78697163,305.795293,621.5,5.20681202,-112.551898,-0.105759398,1.06265016
65.7,300.3735,22.729,48.549,8.84604771,305.975039,625.6,5.19382199,-136.458739,-0.0926385764,0.967575369
65.3,300.4051,22.7114,48.6542,8.86097409,305.915147,629.7,5.19024987,-184.607384,-0.200579228,0.815083022
65.3,300.2869,22.5475,48.1273,8.68225342,304.79294,633.6,5.22719069,-569.112681,-0.213927027,0.43738637
65.3,300.3413,22.5573,47.9973,8.66836641,304.534118,637.6,5.23047639,-792.809348,-0.303875972,0.280578605
65.3,300.5079,22.6795,47.9165,8.72273098,304.586285,642.6,5.22032711,-796.726631,-0.310741733,0.267468831
66.1,300.412,22.5457,47.8378,8.64163974,304.084008,646.6,5.23630732,-1827.21874,-0.111405472,0.251095422
66.2,300.4064,22.4936,47.8118,8.61424089,303.804359,651.5,5.2416352,-2396.80096,-0.00812068139,0.241663598
65.9,300.4655,22.4993,48.0329,8.66273289,303.91901,656.6,5.2307757,-4601.50974,-0.100532689,0.143241678
65.4,300.5061,22.491,48.0049,8.65824174,303.726645,660.6,5.23164868,-4912.63855,-0.126143452,-0.113964159
65.5,300.3455,22.29,48.0636,8.56739815,303.233731,664.6,5.24888099,-1893.88797,-0.107608402,-0.257521342
65.4,300.3411,22.2514,48.1164,8.56009049,303.111598,668.7,5.24990272,-1775.32163,-0.104729544,-0.270428776
65.9,300.4004,22.2682,48.4756,8.63752361,303.43689,672.6,5.23259961,-1135.18923,-0.264541848,-0.248423068
65.8,300.4078,22.2427,48.9013,8.70362292,303.772653,676.6,5.21730472,-709.034213,-0.225516193,-0.402073932
66,300.4353,22.2218,49.0583,8.72548284,303.767428,681.6,5.21206653,-483.515104,-0.279604088,-0.486356407
66,300.446,22.1932,49.0343,8.70993112,303.56401,684.7,5.21506497,-395.015227,-0.374703922,-0.498346487
65.9,300.4722,22.172,49.066,8.7093054,303.41176,688.6,5.21485053,-401.705468,-0.426937999,-0.450960026
65.5,300.335,21.9973,49.1791,8.64059833,303.042283,692.6,5.2273741,-232.791604,-0.623888199,-0.546049746
65.5,300.3293,21.9524,49.3922,8.65844407,303.069478,696.7,5.22259759,-197.600818,-0.754956374,-0.499427586
65.2,300.3793,21.9686,49.6144,8.70959972,303.261414,699.8,5.21138272,-142.073404,-0.945505063,-0.496632838
66.3,300.3866,21.9432,49.782,8.72902649,303.297364,702.7,5.20661612,-107.537139,-1.12795539,-0.495520571
67.2,300.3897,21.913,49.9169,8.74006373,303.28538,706.6,5.20364909,-105.455886,-1.14814425,-0.494231497
67.7,300.4209,21.9009,49.9755,8.74837845,303.198342,710.6,5.2015945,-100.283556,-1.2047274,-0.451061922
67,300.4431,21.8909,50.0164,8.75348552,303.130159,713.7,5.20029056,-85.2432044,-1.28781385,-0.547079633
66.6,300.4698,21.8808,49.9373,8.73799066,302.910944,717.7,5.2035724,-82.399627,-1.33798009,-0.500135811
66.2,300.512,21.88,49.8464,8.7259676,302.683305,720.8,5.2062415,-73.7317296,-1.43037492,-0.494987431
65.5,300.5338,21.8711,50.001,8.75149183,302.750684,724.6,5.20040287,-64.8700213,-1.61740463,-0.056752345
65,300.3984,21.7048,50.0475,8.6741975,302.336075,727.8,5.21490746,-65.8360905,-1.63,-9.98087141e-17
65.4,300.553,21.815,50.1393,8.75354106,302.560656,731.6,5.19900808,-53.9056245,-1.72160395,0.492995431
65.9,300.4417,21.6772,50.2938,8.70962691,302.34428,736.5,5.20649913,-46.0772427,-1.72834223,0.93027791
66.4,300.5528,21.7518,50.4845,8.78658491,302.622275,740.7,5.1906148,-39.6740314,-1.72420406,1.2138016
66.3,300.5863,21.7507,50.6208,8.81334243,302.674705,744.7,5.18467967,-32.547701,-1.72112611,1.57603319
65.9,300.5111,21.6337,50.7015,8.7688327,302.37454,748.6,5.19257452,-23.1637644,-1.64483655,2.26236185
65.4,300.5119,21.593,50.71,8.75262092,302.175029,752.6,5.19549611,-18.6144799,-1.62943529,2.68143654
65.1,300.5166,21.563,51.178,8.82124498,302.523233,755.7,5.17979409,-16.3475024,-1.62668058,2.93884183
64.6,300.5279,21.5327,51.6664,8.89369687,302.873264,759.6,5.16338679,-16.2652541,-1.62574204,2.96333643
64.7,300.5479,21.512,51.9352,8.93316469,303.004177,762.7,5.15444182,-15.4421391,-1.62620344,3.07564614
64.9,300.5638,21.5008,52.208,8.97705642,303.200204,766.7,5.14474377,-14.282724,-1.71236071,3.19824227
65.4,300.4712,21.3762,52.2919,8.92638314,302.909375,770.5,5.15364233,-12.7784313,-1.63857064,3.51570415
65.2,300.5888,21.4578,52.3267,8.98104802,303.034466,774.6,5.14316182,-12.4916631,-1.62579622,3.55596494
65.1,300.614,21.443,52.4379,8.99630843,303.006696,778.6,5.13962184,-12.1809841,-1.71406291,3.58412092
65,300.6959,21.4855,52.3773,9.01339134,302.930055,782.6,5.13665539,-12.3516682,-1.63748841,3.58756361
65.1,300.732,21.4812,52.2562,8.99433039,302.670951,787.4,5.14068758,-12.3529605,-1.61683155,3.61215476
65,300.7624,21.4712,51.6249,8.88393378,301.83493,791.5,5.16449086,-12.5064304,-1.61150658,3.60763468
65.4,300.8407,21.5056,51.4244,8.87241594,301.570659,795.6,5.16758766,-12.5253846,-1.61101716,3.60653902
65.8,300.7673,21.3931,51.2032,8.77732915,300.957111,798.7,5.18665911,-12.7898593,-1.61101716,3.60653902
66.2,300.7967,21.389,50.712,8.69387208,300.315179,802.6,5.20519953,-13.1831636,-1.54041015,3.58833688
66.4,300.7974,21.3536,50.26,8.60092898,299.63808,807.5,5.22557293,-13.4504916,-1.55171695,3.56809155
65.8,300.8662,21.3864,49.6831,8.52248887,298.974638,810.7,5.24402048,-13.8642772,-1.47240586,3.54151297
