O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
68.9,301.33,29.34,48.94,12.367368357,341.53594006,13,4.6701046387,-3.8980185465,-0.14222943854,0.2754465226
68.9,301.0075,29.0067,48.94,12.131126517,340.41626156,13,4.6998757422,-5.5496855391,-0.14222943854,0.2754465226
68.9,301.398,29.38,49.05,12.42830212,341.76729232,13,4.661828237,-3.6730017082,-0.14222943854,0.2754465226
68.7,302.1123,30.0912,49.0416,12.950029683,344.14501519,13,4.5990099862,-0.13215694624,-0.14222943854,0.2754465226
68.5,302.154,30.13,48.76,12.904384453,343.78313554,13,4.6059541643,0,-0.14222943854,0.2754465226
68.5,302.548,30.5151,48.5341,13.134535053,344.68837938,12,4.5804049215,1.8081346007,-0.18521594226,0.24017898478
68.6,302.7815,30.7515,48.7404,13.371249107,345.89589723,11,4.5523295769,1.191242127,-0.23791239264,0.39416475417
68.5,302.57,30.54,49,13.280154885,345.61061037,11,4.5611507042,0.77460803836,-0.11751975952,0.45507044084
68.6,302.4982,30.472,49.0194,13.232815493,345.41752348,11,4.5664352689,0.65066332625,-0.11751975952,0.45507044084
68.5,302.1164,30.086,48.5344,12.812476633,343.2237307,11,4.6180929252,-0.018001985371,-0.090642136028,1.0970618229
68.8,301.7841,29.7454,48.6362,12.590014441,342.22331588,10,4.6442514879,-0.074866690313,0.0027500695119,1.3845972689
68.8,301.661,29.63,48.54,12.479890518,341.70035789,10,4.6583050701,-0.046885596535,0.10327753722,1.9973316576
68.3,301.8103,29.7803,48.5358,12.588009254,342.19506802,10,4.6450938319,-0.021737957084,0.17257358901,2.4615580668
67.4,302.1416,30.1104,48.418,12.799679452,343.10274153,10,4.6202761695,-0.001367030106,0.18043927462,3.0448582411
67,302.1572,30.1195,48.8675,12.927397046,343.88989899,10,4.6025928054,-0.00015781346416,0.2279011188,3.5474870148
66.9,302.3819,30.343,48.9385,13.114807163,344.78406689,10,4.5803733506,0.0038337765823,0.23086128915,4.6114248238
66.7,302.4949,30.4589,49.1281,13.25396278,345.53237724,9,4.563386276,0.003909976559,0.16382048029,5.4195245963
67.7,301.8117,29.7709,48.9844,12.699977855,342.89424093,10.9,4.6289681687,-0.0042967798154,0.14144778295,5.7097482234
69.3,301.7482,29.712,49.2748,12.731422556,343.20591502,15.8,4.6235797547,-0.0064456744347,0.1579768543,5.9747118385
70.4,301.367,29.3029,49.765,12.5612076,342.56209318,21.8,4.6413528757,-0.016388473355,0.16429077051,6.1914206369
71.4,300.68,28.5674,50.2452,12.157357811,340.76700635,27.9,4.6889079964,-0.03996954793,0.17409848874,6.1975551402
71,300.0838,27.9352,50.0578,11.675939241,338.34104955,34.7,4.7527696197,-0.070567195487,0.20778678948,6.2061225262
