O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
66.4,302.9044,28.7391,45.4034,11.3566773,327.409792,254.3,4.81698492,-0.699072972,4.68351818,-1.13676632
66.4,302.9205,28.7293,45.6697,11.4205917,327.736607,257.3,4.80641786,-0.622732635,5.04609742,-0.943795426
66.8,302.9404,28.7188,45.9283,11.4827703,328.033076,261.3,4.79619226,-0.62092187,5.048072,-1.15894497
67.3,302.9633,28.699,46.0629,11.5091046,328.065456,266.3,4.79163481,-0.639766773,5.03939767,-1.15695351
66.6,302.9734,28.6619,46.1427,11.510577,327.944874,272.5,4.79080054,-0.658097337,5.07375029,-1.15925763
66.2,302.8428,28.4915,46.3846,11.4620881,327.70828,277.4,4.79586578,-0.671095463,5.3049267,-1.13697753
66.8,303.036,28.6287,46.5789,11.6106839,328.264127,282.4,4.7742681,-0.718071329,5.01300721,-0.883116524
67.4,303.0788,28.6058,46.8405,11.6695695,328.424819,288.3,4.76457056,-0.943439631,4.437505,-0.74736158
67.2,303.0302,28.5129,46.491,11.5251872,327.455475,293.5,4.7860544,-1.01883366,4.42596091,-0.784789811
66.8,302.9531,28.3652,46.5321,11.4458246,326.871557,298.3,4.79645787,-1.13248798,4.30989033,-1.13210978
67.3,303.0547,28.4098,46.862,11.5653609,327.360369,302.4,4.77796366,-1.07686278,4.32451064,-1.36425983
67.9,303.0055,28.2825,46.7738,11.4682077,326.612557,308.4,4.79150728,-1.07237977,4.41504584,-1.70769807
67.4,303.067,28.3033,46.9633,11.5344694,326.855192,314.5,4.78118846,-0.977530022,4.66197627,-1.72937532
66.7,302.8892,28.15,46.8273,11.3948562,326.256254,319.5,4.80125285,-0.965302635,4.98041466,-1.59636144
66.9,302.8323,28.0554,46.9185,11.3591753,326.007227,324.5,4.80553986,-1.09314288,4.84908702,-1.41026772
67.4,302.9674,28.1148,47.1413,11.4633154,326.311632,330.5,4.78959121,-0.990394004,5.16854239,-1.05141092
67.3,302.9634,28.0384,47.1674,11.4281706,325.912334,337.6,4.79404226,-1.14756204,4.98191845,-0.702468501
66.7,303.0157,28.0179,47.2925,11.4545731,325.835227,344.5,4.78943914,-1.30797245,4.74468734,-0.531824625
66.3,303.0449,28,47.6541,11.5370607,326.205436,349.6,4.77588274,-1.59576135,4.33105948,-0.469195804
66.2,303.0924,27.9977,47.5883,11.5262266,325.94936,354.5,4.77758138,-1.76522499,4.15001638,-0.449604882
65.8,303.1205,27.9769,47.3981,11.4723308,325.450133,358.4,4.785911,-1.80738986,4.08530263,-0.844620199
66.1,303.1331,27.9453,47.2135,11.4120429,324.94134,362.6,4.79515439,-1.55242512,4.39165408,-1.23905449
66.8,303.1217,27.8941,47.2498,11.3918808,324.730859,367.4,4.79760351,-1.43657806,4.5940208,-1.46547648
66.4,302.9896,27.7134,47.4304,11.3215889,324.331931,372.4,4.80616024,-1.46904395,4.78291202,-1.32593346
66.3,303.1459,27.8257,47.9847,11.5365248,325.389489,376.5,4.77315641,-1.46378663,4.64245948,-1.47551131
