O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
56.3,304.931,32.8,36.96,11.3873857,329.91583,60,4.87713784,1.70509318,0.666115849,0.245743111
56.7,304.7722,32.6422,36.8219,11.2433742,329.208754,59,4.89834106,0.98105885,0.666115849,0.245743111
56.9,304.7788,32.6497,36.7714,11.2325105,329.132623,59,4.90026585,1.00150748,0.666115849,0.245743111
56.9,304.5422,32.4199,36.6837,11.0594546,328.354391,59,4.92562821,0.0148261463,0.666115849,0.245743111
56.9,304.5427,32.4196,36.6205,11.0401949,328.228043,59,4.92888969,0,0.266646593,0.257810792
57.1,304.4855,32.3605,36.7093,11.0302947,328.235332,59,4.92962404,-0.429094747,0.417092639,0.308524182
57.1,304.4459,32.3209,36.7883,11.0293589,328.281114,58,4.92914823,-0.693788946,0.418383146,0.308796928
57.8,304.6582,32.5418,37.4073,11.3565989,330.121288,58,4.8780536,0.745893824,0.486614493,0.466783489
58.4,304.1506,32.0356,37.3064,11.0043173,328.535894,58,4.92883366,-2.09247288,0.309380108,0.502025934
58.5,303.8083,31.7003,37.0303,10.7145556,327.140599,59,4.97362597,-4.55184662,0.205944201,0.531495048
58.5,304.3863,32.2813,36.9709,11.0570333,328.585198,59,4.92381695,-0.470529859,0.257089982,0.691238737
58.7,304.0171,31.9112,37.0574,10.85204,327.754619,59,4.95300557,-0.915939898,0.569457118,0.894757482
58.6,303.4032,31.2952,37.073,10.481457,326.164898,58,5.00866699,-1.98067584,0.583422308,0.903146417
58.8,303.6796,31.5736,37.2313,10.6952512,327.187454,58,4.97498733,-0.92920139,0.766412233,1.11281343
58.8,304.4015,32.2935,37.4877,11.2207583,329.610244,59,4.89652066,-0.0682049427,0.977572228,1.26385022
59,304.0884,31.9775,37.5095,11.0275402,328.777622,59,4.92394921,-0.168501258,1.60046628,1.56047229
59.6,303.7043,31.5942,37.7027,10.8448483,328.109414,59,4.94915553,-0.267361029,1.91047959,1.56807981
59.7,304.2738,32.1621,37.971,11.2822748,330.165357,59,4.88421578,-0.0652454754,1.92027853,1.56794999
62,303.5885,31.5029,38.0546,10.8866587,328.592798,61.8,4.94045346,-0.324436571,1.78895585,1.6070781
64.5,303.2397,31.1373,38.3551,10.7479529,328.116766,65.7,4.95869226,-0.419343728,1.94493716,1.71580314
64.8,303.1677,31.0486,38.7626,10.809854,328.571913,69.3,4.94645157,-0.414170073,2.07831079,1.81062564
65,303.1175,30.9819,39.178,10.8866988,329.098451,72.9,4.93206117,-0.403836988,2.20895699,1.90264715
64.1,302.8584,30.664,39.7071,10.8425033,329.005879,75.9,4.93458148,-0.391292354,2.64834803,2.03728702
63.6,302.8602,30.6217,40.2302,10.9651684,329.690578,79.8,4.91278202,-0.376584513,2.8555029,2.04284708
64.3,303.1549,30.8711,41.1249,11.3786807,331.858844,84.6,4.84768704,-0.301115519,3.0181418,2.0694831
64.5,302.9452,30.62,41.4879,11.3206099,331.664053,88.7,4.85317125,-0.331307525,3.25135927,2.10778034
63.5,302.9495,30.5804,41.7838,11.3817462,331.944873,92.9,4.8425209,-0.334520106,3.39497644,2.07331111
63.1,302.9587,30.551,41.9541,11.4142588,332.046414,96.9,4.83675064,-0.292149643,3.72767486,2.2917386
63,302.9133,30.4643,42.0647,11.393134,331.864454,99.9,4.83879894,-0.284020071,3.9117738,2.45512613
63.6,302.9842,30.5069,42.6421,11.5828156,332.924901,104.7,4.80887513,-0.254238914,4.13854595,2.60959234
64.3,303.0087,30.4903,42.9953,11.6737567,333.379444,108.9,4.79415668,-0.259354735,4.2235934,2.56142674
