O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
66.3,307.204,34.71,44.92,15.499851349043,351.84781916861,61,4.3570014296358,-0.24994104864819,0.97353903329958,0.22852078820564
66.3,307.251,34.76,44.9701,15.56030148515,352.16334250434,62,4.3511612663318,-0.17899232741775,0.86,1.5797943709001e-16
66.4,307.2529,34.7697,45.0089,15.580745121833,352.3119651056,62,4.3490843075748,-0.14261193684412,0.86,1.5797943709001e-16
66.3,307.6682,35.1781,45.0905,15.971026992669,354.11390559875,62,4.3135513888314,1.1501938331696,0.8593,1.578508491761e-16
66.2,307.2988,34.8049,45.1862,15.67557218625,352.80782843177,62,4.339353043503,0,0.7254,1.3325381821522e-16
66,307.2195,34.7305,44.7834,15.46907788486,351.64630425545,62,4.360687127004,-0.43444828261699,0.72,1.3226185430791e-16
66.4,306.8457,34.3598,44.8215,15.163567748689,350.28572295463,63,4.3890226147193,-2.7484865256588,0.6298,1.1569238311545e-16
66.8,306.8166,34.3404,44.9671,15.194908287909,350.55227048512,63,4.3851974119749,-2.9980984306944,0.6104,1.1212866092993e-16
67.6,306.3973,33.91,44.9624,14.83211446875,348.85368969114,63,4.4200546403719,-7.0075118162617,0.52340641827933,0.16895479071044
67.4,306.4186,33.91,45.1469,14.897257428597,349.17707787753,63,4.4125132594379,-6.9249028262716,0.52340641827933,0.16895479071044
66.4,306.4367,33.9357,45.1905,14.932005574416,349.38976987552,63,4.4089031531758,-7.7890225646115,0.42827520929424,0.27783195479277
66.4,306.791,34.295,45.2196,15.245658116275,350.85670091314,63,4.3788111362875,-4.0822967509035,0.40956241384119,0.35132148976198
67,306.7919,34.2928,45.1196,15.210363289304,350.6244920859,66,4.3827336874736,-4.9961576013182,0.24244748582352,0.44071330433498
67.1,306.4207,33.9138,45.1002,14.884592317854,349.09882042506,66,4.4140342770316,-5.0557948486292,0.24429838010163,0.6113991016347
67,306.8049,34.297,45.1091,15.211899303919,350.59322247649,66,4.3826254315372,-2.0143750861397,0.19464864353822,0.76481928948525
66.6,306.662,34.161,45.0703,15.081728817583,350.00475247182,66,4.3952416965497,-1.0931799465915,0.11759941742943,1.2013578929779
67.1,306.4557,33.9479,44.8868,14.842122033794,348.77889797732,67,4.4194752355396,-0.64993304855697,-0.16344843615596,1.8196740391395
67.4,306.8125,34.3085,44.9497,15.166675116712,350.31014728922,66,4.3878880726634,-0.29735645629644,-0.21023334007893,2.0383872504309
67.2,306.8474,34.3386,44.7594,15.128308889279,350.00491412236,66,4.3926802278079,-0.13572534748446,-0.34950156754928,2.9538955472868
67.2,306.8342,34.3203,44.9467,15.177522189168,350.31934034788,68,4.3868464508761,-0.13776271524581,-0.35705659721428,2.9988181982884
68.5,306.8264,34.3009,45.0169,15.186885882895,350.36103577956,72.8,4.3854959999005,-0.086865489477949,-0.31585727048859,3.981892206562
68.1,306.4453,33.9017,44.8811,14.807779795907,348.48752811525,79.5,4.4227557996762,-0.13519552357247,-0.19765229105209,4.4709331980966
67.3,305.7121,33.1361,44.5971,14.096389340874,344.97094432525,84.7,4.4964566068422,-0.26131091193975,-0.24203262555707,4.5035008835534
66.9,305.2708,32.6368,44.86,13.793618344515,343.53744147592,91.2,4.5268304458185,-0.35775785113613,-0.2588227494938,4.5218988571555
67.1,304.9686,32.2796,45.4003,13.689349835886,343.16093129274,95.7,4.5346426931617,-0.34682052444405,-0.65830427233624,5.0082199607269
66.5,304.6168,31.8789,45.7329,13.486688720602,342.24465256003,99.9,4.55476786254,-0.355268500622,-0.81620462827067,5.409672523803
66.5,304.9185,32.1454,46.2148,13.844392256542,344.00440518388,105.7,4.5127016190056,-0.30270993720549,-0.77949069622892,5.7310327773005
66.4,304.6193,31.7973,47.1223,13.84875037796,344.33413532478,111.9,4.5067191317722,-0.3414478527965,-0.59781551341813,5.8873259101154
66.7,304.6397,31.7614,47.5876,13.966982572738,344.91783027455,117.7,4.491237785532,-0.3371308772777,-0.61623288318128,6.0888962081551
66.2,304.6528,31.7207,47.9935,14.063170920623,345.37433884075,122.9,4.4785890880162,-0.35321502158758,-0.61524924657924,6.0990465127415
67.3,304.7477,31.7101,48.3747,14.184513212506,345.74331730272,133.8,4.4634240633911,-0.38068398484046,-0.63298669269814,6.1170366957267
67.2,304.8141,31.71,48.4195,14.20884539958,345.62854896274,139.9,4.4604353521284,-0.42147361736253,-0.83958493011766,5.9129911580451
68.3,304.5245,31.3613,48.4807,13.955239056429,344.28461995013,145,4.4864752918462,-0.45716385844191,-0.87112884548532,6.1097092225869
68.5,304.8878,31.6698,48.659,14.265646964562,345.59704879961,149.1,4.4528645684876,-0.37695655810555,-1.0604839463088,6.4613511465963
68.6,304.9222,31.6602,49.0701,14.386734928469,346.20156792499,152.9,4.4380316739074,-0.34659042406318,-1.5515490159943,6.7248344143902
69.6,304.6238,31.3121,49.2589,14.165811854298,345.09914850712,159,4.4595353183136,-0.405521770399,-1.4850752107953,6.7077715866211
70.5,305.0057,31.626,49.5241,14.512423173447,346.57799065839,166.1,4.4224359369046,-0.37572070423379,-1.5636807789448,6.7402978355232
69.6,304.7207,31.278,49.901,14.345782448747,345.7700765709,172.2,4.4370478993345,-0.4422857977743,-1.353849550266,6.7108998357332
69,305.0681,31.5651,50.2933,14.709538958923,347.4214263582,177.9,4.3982207955413,-0.48133044633197,-1.3550647999074,6.2021973233727
69.1,305.1311,31.57,50.6444,14.827371737262,347.92463698081,183.9,4.3845860739569,-0.46418325749482,-1.575360876435,6.3542277004368
69.5,304.8701,31.24,50.3903,14.487517797729,345.97869495968,191,4.4194268684284,-0.54072293820077,-1.5742300674382,6.3379200014495
69.3,304.9301,31.2199,50.5511,14.53096330234,345.96213226013,199,4.4139401391595,-0.5259181490747,-1.5735525498421,6.5841792603851
68.4,304.9575,31.1894,50.9159,14.620954637434,346.34466889598,205.1,4.4028149047445,-0.56546453041379,-0.83180613211506,6.5872897855321
67.9,304.9838,31.1603,51.7128,14.836560034347,347.52790422492,210,4.3772021579949,-0.58057858902873,-0.69664157758143,6.5834442773054
68.9,305.0402,31.1598,51.871,14.891774166822,347.64923434343,215,4.3708306966785,-0.62113214440627,-0.60349458503364,6.4394827102676
69.2,305.0546,31.1208,51.9999,14.904963402391,347.57521325427,221.2,4.3687138931309,-0.70599634280049,-0.49517351420631,6.163039477468
68.6,304.774,30.7696,52.3961,14.731502203761,346.70320228198,227.3,4.3833603765541,-0.87524082888658,-0.36239901245452,5.8932678808766
68.6,304.8229,30.76,52.7789,14.841877970256,347.18261994345,234,4.3704078350997,-0.94084753147966,-0.20786585982984,5.7666548313834
68.6,304.8678,30.753,52.8227,14.857256227319,347.08278380984,241.1,4.368526120464,-1.0603675643954,-0.20804980833804,5.5160778889761
68.7,305.1346,30.9639,53.012,15.102807112916,348.10100554548,248.2,4.3437882003823,-1.0283313992954,-0.20450464134899,5.5068039924866
68,305.2872,31.0645,53.0639,15.214440711218,348.45152312505,255.3,4.3328128407137,-1.1407632829475,-0.10901825904823,5.2227623178921
68.2,305.0249,30.7486,52.9393,14.914422334603,346.8068096082,261,4.3618870787845,-1.3428969024048,-0.20686161103287,5.0954026763231
69.6,304.7679,30.4066,52.7813,14.593714337018,344.93776380508,267.1,4.3939041865553,-1.5591118617546,-0.092927218914204,5.0110384295059
69.5,305.1327,30.7088,52.8551,14.88193793365,346.07012357867,274.2,4.3650024561489,-1.4260152005001,-0.096091444154593,5.0990946681112
69.2,305.1361,30.6621,53.2468,14.961815965583,346.43608707514,280.3,4.3551313603874,-1.4634640586259,0.11773476662707,5.1075432190758
68.9,304.8865,30.3399,53.5504,14.783250894613,345.48870858623,286.1,4.370697525231,-1.5205715249387,0.36942416434199,5.2570358365528
69.1,304.9413,30.3297,53.584,14.795120306671,345.31830853469,292.2,4.3691641733246,-1.5558343292857,0.27256170234277,5.2626465023233
69.5,304.9902,30.3192,53.3847,14.7406410566,344.7592955361,298.3,4.3753279500525,-1.5951838944832,0.085262293418168,5.2694102470126
69.1,305.04,30.3,53.7197,14.829554478213,345.06830134044,305,4.3647228721556,-1.4983883370506,-0.091963367178514,5.4990310763895
69.2,305.0868,30.2904,54.2076,14.967008745312,345.71998514022,311.7,4.3488045515591,-1.2752161773149,-0.18609773846869,6.0133210517764
68.6,305.121,30.2609,54.3173,14.983112287021,345.61011325175,317.8,4.3465148363156,-1.1522737384398,-0.0059730380381066,6.4087972165467
68.7,304.8346,29.9242,54.5571,14.768185781476,344.54433426162,322.9,4.366012732253,-1.2569156765859,0.18952828790194,6.4271061169149
68.2,305.2133,30.25,54.8384,15.136716232306,346.17934986573,328,4.3289839618601,-1.12750076197,0.25871899670481,6.5641033752329
69,305.2697,30.2493,54.5793,15.073719345799,345.56328354261,334.2,4.3360646404852,-1.1984572834642,0.38977740449356,6.4285943825183
70,305.2984,30.2206,54.5506,15.050978152517,345.22961695647,340.9,4.3381921220401,-1.2238120169269,0.68226423248593,6.423468508296
70.1,305.0324,29.8917,54.6097,14.794336102165,343.84097389991,348,4.3624789395551,-1.3534889696522,0.62637195176749,6.4196143332788
70,305.0699,29.8701,54.7785,14.832011542794,343.87598091148,353.1,4.3577913095476,-1.3773254330229,0.62603881712325,6.4194458802497
69.6,305.1465,29.8797,54.6541,14.817898794591,343.50619441398,357.8,4.3595687736744,-1.3979172856437,0.62510702397229,6.4098912080144
69.2,304.8804,29.5554,54.5713,14.529426089705,341.92966407872,362.9,4.3882997056495,-1.71147035993,0.62504213165894,6.0437652447503
69.2,304.8811,29.51,54.7903,14.557639980043,341.98928499402,369,4.3842534809784,-1.6727642346794,0.68902127259104,6.1817189911801
69.1,304.957,29.54,55.1172,14.678578375851,342.52497892336,375.1,4.370497733274,-1.6832573300894,0.68692137302896,6.1835625320098
68.9,305.0122,29.5396,54.4333,14.503965744799,341.21084297929,380.1,4.3910767089615,-1.6611905789476,0.57305823606044,6.2975805844851
69.3,305.046,29.5285,54.5388,14.53063204466,341.21485873754,384.3,4.387738764034,-1.5060976810088,0.57781193189355,6.6564687050539
69.3,305.0618,29.4975,54.8924,14.607070064404,341.55855281385,389,4.3782276178651,-1.516972923123,0.66829548655877,6.6748279665206
69.2,304.7884,29.182,55.1984,14.429581958225,340.71975920925,392.9,4.3943835937797,-1.7466243801641,0.46988713176446,6.4616375458085
69.8,305.1159,29.4592,55.6417,14.791271186471,342.39941075025,398.2,4.356137453397,-1.6173584392948,0.28705842485374,6.5689308491352
70.3,305.1369,29.4401,56.1585,14.920449694807,343.07171254292,404,4.3409846790926,-1.6981878439134,-0.27562118907341,6.4544177932741
71,305.0877,29.3408,56.1929,14.852292588888,342.59151387433,411.1,4.3472644109499,-1.6346598258342,-0.37235965093626,6.6991595398494
71.1,305.2112,29.3982,56.4035,14.969868756296,342.98122772373,417.8,4.3346999758977,-1.3504533988969,-0.51475464497046,7.3709477589711
70.7,304.9701,29.0887,56.7747,14.812187898083,342.16418720004,425.3,4.3479808377262,-1.450530909141,-0.50412233316063,7.3928317087033
70.4,305.2206,29.2694,57.0792,15.061797011622,343.19560537143,432,4.3222938374808,-1.4163390486203,-0.18468840425816,7.4076980360523
70.2,305.0924,29.078,56.8113,14.835439289454,341.80202611834,438.7,4.3451346396916,-1.5017302120584,-0.10783299151339,7.3996143281891
70.4,305.0246,28.9433,56.8682,14.745846463471,341.16840164313,445.8,4.3534054882093,-1.6602957448502,-0.27384684334835,7.180379883153
70.1,304.8603,28.7218,56.4534,14.458939247246,339.46523649034,453.9,4.38371252262,-1.8460252579933,-0.73604672549836,6.9925681017694
69.6,304.9236,28.6999,56.9411,14.5809075865,339.92037904773,463.1,4.3689164414104,-2.1936409130691,-0.92451110451475,6.4486659378222
69.5,304.9858,28.6903,57.0559,14.614433134063,339.86492785432,470.7,4.3648228197353,-2.6481138227522,-0.83372850477879,5.920888891908
69.3,305.0764,28.69,57.2956,14.691645207576,339.99036832781,477.9,4.3557808617989,-3.160831224152,-0.31971550994503,5.4991137970314
69.5,305.094,28.6401,57.7396,14.775116670126,340.31324086866,486,4.3453096241347,-3.7695867547565,0.10374422507378,5.0993447908299
