O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
63,304.992,32.69,45.87,14.09664155,346.667996,58,4.489500563,,,
63,304.9823,32.6803,45.87,14.08874281,346.6350245,59,4.490330646,,,
63.1,305.398,33.09,46.0805,14.48775681,348.5514495,58,4.448022062,,,
63,305.3941,33.09,46.3339,14.56740356,349.073967,59,4.438522942,,,
62.8,305.3359,33.0399,46.5406,14.59006743,349.3247456,59,4.43505979,,,
62.7,305.3145,33.0106,46.6868,14.61350344,349.4812535,59,4.431832135,,,
62.8,305.309,33.0001,46.6801,14.60357681,349.4126812,59,4.432845046,,,
62.8,305.0306,32.7207,46.6896,14.37703336,348.3767667,59,4.455631467,-3.535120559,-0.1627433256,0.4072892952
62.9,305.3636,33.0586,46.5008,14.59452549,349.2879418,60,4.43481982,0.05346516334,-0.2340550886,0.8050669385
62.8,304.9427,32.6426,46.4126,14.22608062,347.5700021,59,4.472798109,-0.794502332,-0.2980517588,1.010563263
62.7,305.1377,32.8462,46.4006,14.38631427,348.3274847,59,4.456451978,-0.2474961921,-0.3622296553,1.282424437
62.7,304.8962,32.5952,46.6279,14.25436918,347.8147119,59,4.468599818,-0.5223771629,-0.365306909,1.30648935
62.7,304.6569,32.3529,46.5213,14.0273913,346.7053427,60,4.49288314,-0.536923356,-0.2984229613,1.659379323
62.6,304.9242,32.6181,46.6726,14.28757723,347.9725182,60,4.464900966,-0.2625639073,-0.3143232883,1.846842828
62.6,305.295,32.9844,46.7917,14.62608102,349.5713066,60,4.429940934,-0.02270801514,-0.1790279006,2.021186736
62.5,305.3759,33.0678,46.8,14.69736274,349.9166092,60,4.422831013,0.01632047191,-0.28975774,2.368944915
62.3,306.0504,33.7444,46.9091,15.30580975,352.7792715,60,4.363690116,0.2206492614,-0.3838570296,2.6800501
62.1,305.7586,33.4554,46.8625,15.04263172,351.5535101,60,4.388876451,0.112507046,-0.346806924,2.907892228
62.1,305.0539,32.7547,46.8029,14.43818281,348.7614955,60,4.448786422,-0.05873065971,-0.3085103587,3.191623977
63.8,304.6592,32.3602,46.7447,14.10033926,347.1807754,62.8,4.48391874,-0.1457628091,-0.2898266527,3.25321529
63.6,304.9004,32.5776,46.921,14.3341419,348.2582279,68.7,4.458610588,-0.1045779899,-0.357057365,3.260004645
63.3,304.6487,32.3034,47.1796,14.19424528,347.6787263,73.6,4.471443242,-0.1664731313,-0.3726863195,3.370357209
63.3,304.564,32.1846,47.6104,14.23409051,347.9658154,79.7,4.464711886,-0.195008053,-0.478046604,3.443374566
62.8,304.5785,32.1606,48.0575,14.35575108,348.6208414,83.9,4.44953132,-0.1728011115,-0.5097247107,3.756474881
62.9,304.3857,31.9232,48.1268,14.19039598,347.7355529,88.7,4.466012295,-0.1994582099,-0.6077126256,4.077056999
63.6,304.0567,31.5379,47.5228,13.71457095,345.0223173,95.9,4.519806578,-0.2775898176,-0.6822973907,4.24218118
63.2,303.7176,31.1502,47.8709,13.51974378,344.1367038,101.7,4.539010335,-0.3270094848,-1.256096436,4.389722606
63,303.6519,31.0301,48.344,13.56919996,344.4088682,106.5,4.53066841,-0.3745004329,-0.7996977555,4.408149216
62.8,303.8913,31.2228,48.9115,13.89019241,346.0019482,112.8,4.492506046,-0.3097502078,-0.7154078142,4.715439324
62.7,303.6986,30.9839,48.8297,13.68514226,344.8477771,117.6,4.514926023,-0.3227543229,-0.7407392496,5.044908955
63.3,303.6505,30.8403,49.3264,13.72712925,344.940374,128.1,4.507281682,-0.3306650847,-0.8885873642,5.342000529
63.3,303.5056,30.6332,49.5949,13.64725682,344.5140925,133.7,4.514319945,-0.3484802313,-1.100138628,5.528400242
63,303.5161,30.5834,50.1677,13.77618944,345.1744713,138.6,4.496984849,-0.3364651977,-1.618337944,5.641882546
63,303.7145,30.7376,50.7483,14.06855419,346.6493231,143.6,4.462605812,-0.3286681998,-1.105203608,5.69097639
63.8,303.8309,30.8066,51.205,14.26065408,347.5873385,147.8,4.440058515,-0.3129505725,-1.063895334,5.796880748
65,303.5722,30.503,51.5082,14.10443753,346.8464618,153.8,4.454503721,-0.3479332255,-1.010839881,6.017184141
64.7,303.8654,30.7475,51.897,14.421655,348.325756,159.5,4.419670395,-0.3299621264,-0.8017288184,5.945891942
64.1,303.9032,30.7328,52.2465,14.51627608,348.7383769,164.7,4.408137164,-0.3289700184,-0.8545283711,6.041566366
64.2,303.7681,30.5535,52.7466,14.51309566,348.8046168,169.4,4.405734561,-0.3625471411,-0.8610891668,6.057907138
64.6,303.9779,30.717,52.9079,14.70359012,349.5958263,174.5,4.385805327,-0.3385898988,-1.140608821,6.058058416
64,304.0414,30.7219,52.8747,14.7086819,349.3795765,180.4,4.385286094,-0.3622232382,-1.150863355,5.941770643
64.1,303.8328,30.4591,52.5308,14.40144625,347.5876971,184.5,4.41761836,-0.4534826043,-1.150331927,5.725586124
64.1,303.7627,30.3388,52.2061,14.22094152,346.408545,190.1,4.437624223,-0.49993785,-1.15217615,5.694610621
65.1,303.7451,30.2705,51.9917,14.1145507,345.6268196,196,4.449628703,-0.5318924804,-1.251771516,5.673549865
65,303.8018,30.2685,52.3831,14.2297335,346.1315702,201,4.435455223,-0.5687959134,-1.035495054,5.574541775
64.6,303.656,30.0788,52.7598,14.18390464,345.9355768,206.1,4.438106888,-0.6254370824,-0.95420854,5.582232555
65.1,303.6552,30.0292,52.7561,14.15027528,345.5978935,212.2,4.441463116,-0.6288929534,-1.10533014,5.676485787
65.4,303.6859,30.0101,52.9094,14.18440704,345.6414507,218,4.436974266,-0.6892051481,-1.332547416,5.450162555
65.4,303.6955,29.9718,53.492,14.31802758,346.3604,223.7,4.420101214,-0.7301083671,-1.408162279,5.351533863
65.2,303.7416,29.9497,53.8245,14.40092501,346.6447996,229.2,4.409762947,-0.7164515345,-1.554101965,5.442771644
65.5,303.7739,29.9256,53.9486,14.42380639,346.5983387,234.2,4.406643368,-0.7339362743,-1.603152257,5.439682329
66,303.5357,29.6414,53.9214,14.18828243,345.3275643,239,4.43074924,-0.8216602445,-1.147373341,5.573219216
65.9,303.8118,29.8699,54.1499,14.44715715,346.4536437,243.8,4.402982575,-0.7661222127,-0.5452882573,5.683099978
65.5,303.6676,29.6747,54.248,14.31919631,345.7158961,248.9,4.415333808,-0.8384418527,-0.2653857802,5.694018829
65.7,303.67,29.6302,54.2997,14.30384635,345.4940005,254,4.416498773,-0.9050383733,-0.001548685254,5.580699785
66.2,303.6948,29.6014,54.3,14.28890504,345.2276151,259.7,4.417861198,-0.9372159045,0.1823199538,5.567515576
65.8,303.6931,29.5517,54.329,14.26324075,344.9476395,264.8,4.420203344,-1.030529684,0.1858343651,5.402704915
65.4,303.7264,29.5402,54.8405,14.39672216,345.6312388,268.9,4.403896932,-1.108290991,0.2071610936,5.238805655
