O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
57.2,302.12,29.87,46.04,12.0286688,337.571601,54,4.72917758,0.174830392,-2.08189956e-17,0.17
57.1,302.1016,29.8539,46.0161,12.0108204,337.487648,54,4.73163857,-1.00202945,-2.08189956e-17,0.17
57.2,302.2435,29.9995,46.0805,12.1290252,338.069268,54,4.71605559,9.15029168,-2.08189956e-17,0.17
57.2,302.0921,29.8427,46.1958,12.0503723,337.756982,54,4.72544279,-1.22982838,-2.08189956e-17,0.17
57,302.1244,29.8713,45.9505,12.0063774,337.414816,54,4.73259419,0,-2.08189956e-17,0.17
57.3,302.3206,30.0635,46.02,12.159828,338.127677,54,4.71244612,15.500612,-0.0230839585,0.156203524
57.5,302.2582,30.0002,46.0206,12.1156862,337.92477,54,4.71807668,162.487221,-0.0400524912,0.00195139599
57.2,302.2683,30.011,46.0834,12.1397998,338.069903,54,4.71461766,87.745023,0.00196376005,-0.0572663396
57.3,302.0534,29.7905,46.1388,12.001104,337.4514,54,4.73210688,-2.57817965,0.173955835,-0.158743874
57.3,301.7309,29.4688,45.7886,11.6890455,335.865373,54,4.77536424,-3.36423822,0.47443514,-0.1225206
57.2,301.6593,29.3923,45.6927,11.6132748,335.4586,53,4.78613522,-3.82110692,0.484637144,-0.11545596
57.2,301.7064,29.4385,45.7504,11.6593965,335.693318,54,4.77956158,-1.93904185,0.661437295,0.106774083
57.3,301.6103,29.3503,45.7603,11.6013129,335.464246,54,4.78736364,-2.27502173,0.66946322,0.102734061
57.5,301.4238,29.1628,45.5724,11.4280979,334.587219,53,4.81218441,-2.06281398,0.824297342,-0.00209326973
57.5,301.5464,29.2842,45.6957,11.5406392,335.151285,53,4.79599257,-1.09311206,1.02099279,-0.127314336
57.4,301.4503,29.1854,45.9842,11.5478336,335.322693,53,4.7932512,-0.935222113,1.15317949,-0.293729574
57.6,301.662,29.4,46.1657,11.7388968,336.287857,53,4.76641879,-0.625640673,1.18841002,-0.133635494
57.8,301.68,29.418,46.5257,11.8434694,336.945531,54.1,4.75039528,-0.465415875,1.3492251,-0.0217252951
58.3,301.9048,29.6418,46.6023,12.0184162,337.771861,55.2,4.72709,-0.156138561,1.57060144,-0.366077053
58.9,301.7257,29.4623,46.6994,11.9188622,337.369829,59.4,4.73945712,-0.224441934,1.80742866,-0.615017307
59,301.6435,29.363,47.3408,12.0166677,338.077541,64.8,4.72289621,-0.202814101,2.19893884,-0.634316915
58.4,301.6193,29.3035,48.1134,12.1770466,339.068454,69.7,4.69773101,-0.210906228,2.20605618,-0.930327776
57.8,301.427,29.0697,48.466,12.1071212,338.77143,75.2,4.70449809,-0.295241201,2.29990677,-1.07915203
58,301.4556,29.0594,48.9209,12.2196399,339.372377,80,4.68746956,-0.247691515,2.57968797,-1.19016427
57.9,301.3854,28.957,49.0692,12.1886721,339.184585,85.2,4.69045392,-0.266317143,2.72058887,-1.3091848
58.2,301.3409,28.8774,49.3146,12.1984788,339.217824,90.1,4.68771634,-0.225210766,3.26679983,-1.31704827
58.5,301.1216,28.6054,49.8115,12.1355776,338.979265,96.2,4.69278469,-0.269764571,3.5673297,-1.26864859
57.9,301.302,28.7336,50.0863,12.3022576,339.684214,99.8,4.67001031,-0.201013675,3.91381658,-1.44139253
59,301.3228,28.7106,50.2767,12.3390973,339.78452,105.9,4.66421418,-0.211515407,3.92191579,-1.55624962
58.8,301.1764,28.5127,50.4398,12.2443072,339.242376,113.5,4.67506023,-0.262872513,3.9528923,-1.65611719
58.2,301.2417,28.4727,50.9599,12.3579494,339.620956,124,4.65764446,-0.274175323,4.10241596,-1.6384412
59.5,301.2527,28.4238,51.3148,12.4178242,339.842826,131.5,4.64810481,-0.266452412,4.39232829,-1.61376472
59.2,301.0911,28.2036,51.6411,12.3456479,339.44941,136.7,4.65514976,-0.300583884,4.56545384,-1.66620264
58.9,301.319,28.3703,51.8403,12.5243289,340.13707,143.3,4.63180647,-0.260946764,4.74888813,-1.55244194
59.2,301.3605,28.3535,52.006,12.5607717,340.170395,150.4,4.62629317,-0.228894722,5.34257714,-1.23960062
59.3,301.362,28.2951,52.4321,12.6301195,340.465627,158.3,4.61543564,-0.234379638,5.52177212,-1.19262882
59.1,301.2194,28.085,52.7402,12.559332,340.031132,164.6,4.62221762,-0.238972756,5.98016594,-1.32825682
59.4,301.0839,27.8739,52.7507,12.4179632,339.110502,171.5,4.63929883,-0.268647127,6.16223788,-1.31075713
59.2,301.095,27.822,52.7595,12.3914623,338.759289,175.8,4.64233598,-0.28095326,6.1418745,-1.52761862
57.9,301.1142,27.8018,52.6872,12.3654046,338.461778,178.7,4.6458255,-0.281779044,6.16521065,-1.76143104
58.2,301.1003,27.7446,52.8092,12.3588642,338.329372,183.6,4.64586885,-0.310442868,5.9746849,-1.93949449
59.4,301.1263,27.7306,52.7072,12.3303878,338.00757,187.8,4.64982569,-0.327575397,5.90350462,-1.9384164
59.9,301.0084,27.5699,53.0014,12.2891911,337.793579,192.7,4.65332235,-0.424523051,5.49604171,-1.68452607
60.3,301.025,27.5408,52.9816,12.2700994,337.530144,199.7,4.65567772,-0.456892815,5.49860106,-1.43037232
60,301.0104,27.4758,53.1727,12.2749328,337.452005,200,4.65392128,-0.458769568,5.5088481,-1.65957953
59.3,301.0639,27.4517,53.2175,12.279095,337.207474,211,4.65291981,-0.501954995,5.34133347,-1.92491519
58.9,301.2656,27.5805,53.5834,12.4688421,337.979107,217.6,4.62721504,-0.473668906,5.34181874,-2.06177189
58.8,301.1392,27.406,53.7848,12.3951557,337.550129,223.5,4.63514067,-0.551842779,5.20675128,-2.06474758
58.7,301.1578,27.3548,53.9935,12.4162913,337.483333,228.4,4.63123917,-0.5613887,5.09930262,-2.47705624
59.1,301.2199,27.35,54.076,12.4414848,337.394996,233.7,4.62749762,-0.572236847,5.08366943,-2.53351635
59.5,301.1055,27.1884,54.2595,12.3723952,336.984622,239.4,4.63498262,-0.64224301,5.03059848,-2.49920282
59.8,301.1007,27.1312,54.4836,12.389644,336.968704,245.8,4.63154535,-0.674759063,5.02450754,-2.49528034
59.8,301.0913,27.0773,54.7798,12.4244526,337.092637,251.3,4.62560876,-0.820826664,4.76561333,-2.05169731
59.9,301.1107,27.0418,54.8764,12.4283959,336.953126,257.6,4.62446676,-0.918193157,4.524919,-2.12370202
59.9,301.1427,27.0219,54.9613,12.4407288,336.856423,258,4.6223559,-0.829732929,4.54471224,-2.6859798
60.1,301.0121,26.8246,55.0091,12.3167204,336.064584,271.7,4.63731807,-0.932422367,4.54438295,-2.74675874
60.5,301.032,26.7847,55.063,12.308431,335.831503,279.1,4.63789776,-1.03197766,4.28609888,-2.85694896
60.3,301.0918,26.7707,55.4422,12.3943068,336.118122,288.4,4.62508857,-1.00753991,4.38500575,-2.97241162
60.3,301.077,26.6844,55.7268,12.4053536,336.02678,297.6,4.62209472,-1.06740016,4.2931266,-3.10875607
60.2,300.9667,26.4978,55.8858,12.3150934,335.401423,306.2,4.63231333,-1.19893617,4.12492126,-3.22533952
59.9,301.1368,26.5815,56.0569,12.4272018,335.673433,314.4,4.61726584,-1.24729249,4.13257008,-3.02143956
58.8,301.0777,26.4485,56.3529,12.4058454,335.430069,320.3,4.61824075,-1.4739375,3.7264291,-3.10984873
59.2,301.2352,26.5284,56.5152,12.5124425,335.70395,327.3,4.60408078,-1.60430552,3.41836044,-3.12603403
60.6,301.1468,26.3581,56.3577,12.3636302,334.658216,335.7,4.62295239,-1.8777955,3.29053078,-3.02012187
60.9,301.1391,26.2718,56.438,12.3293983,334.249657,336,4.62658317,-1.99631687,3.09505348,-3.1155729
60.3,301.2359,26.289,56.7249,12.4168467,334.479739,350.2,4.61408122,-2.30508409,2.85778295,-3.01283311
60.5,301.294,26.2707,57.039,12.4837141,334.638966,359.7,4.60409574,-2.59947254,2.43933489,-3.12761478
60.4,301.296,26.2044,57.3876,12.5211934,334.705676,367.5,4.59763057,-2.44778098,2.50023968,-3.33269519
