O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
67,303.7183,30.1379,51.0104,13.75718099,343.114571,210.9,4.492435381,-0.5892521524,-1.181898201,5.254415394
68.5,303.6109,30.0011,51.2283,13.71224021,342.9051593,217,4.496044177,-0.6496711376,-1.360706746,5.174377957
67.6,303.6119,29.9027,51.3467,13.68191489,342.4585244,221.9,4.498396403,-0.6404820765,-1.690165666,5.29079178
67.8,303.7016,29.9381,51.7502,13.8273398,343.1217027,226.8,4.480374757,-0.6518214456,-1.508762,5.291922625
69.1,303.6695,29.8612,51.977,13.83387779,343.096739,231.9,4.478341404,-0.7322407313,-1.249129384,5.173948834
69.1,303.7096,29.8503,52.0477,13.85240944,343.0263788,237.8,4.475823946,-0.790516235,-0.8442763545,5.125226817
67.7,303.7826,29.8699,52.0997,13.89088109,343.0289532,243,4.47127227,-0.8200981798,-0.6237986805,5.092335355
65.8,303.7762,29.8115,52.3826,13.92796781,343.1475537,247.9,4.465691982,-0.8620880615,-0.3192600996,5.090798919
65.7,303.8199,29.8005,52.5905,13.9837684,343.2999623,253.7,4.45853051,-0.8728691369,-0.1021610477,5.127582382
65.3,303.875,29.8,52.6393,14.00557945,343.2173952,258.9,4.455800897,-0.9499398195,-0.001654488499,4.963099724
64,303.6093,29.4919,52.6881,13.77707265,342.0332344,262.9,4.479771366,-0.9843464437,-0.298373394,5.201749649
65.3,303.7364,29.5597,52.8991,13.89694017,342.4640589,268,4.465652765,-1.079563705,-0.178456023,4.947882846
67.2,303.8483,29.6284,53.2418,14.05067824,343.1730719,273.9,4.447509805,-1.121266864,-0.09138590579,4.831935891
66.6,303.7285,29.4578,53.5466,14.00072491,342.8981659,278.8,4.451055213,-1.369657108,0.2844834657,4.533983852
66.4,303.7555,29.4303,53.56,13.99089116,342.6561545,284.9,4.45185137,-1.372574856,0.2675357702,4.6009282
66.5,303.7647,29.3914,53.56,13.9669882,342.372331,289.8,4.45422826,-1.318874322,0.3654923322,4.759988588
65.9,303.8007,29.3801,53.5997,13.97610752,342.2553702,295,4.452911611,-1.31031712,0.3119753774,4.829433881
65.8,303.6493,29.1758,53.5319,13.80175137,341.2307557,298.9,4.471673963,-1.286464802,0.1101412654,5.091708879
65.9,303.8718,29.3511,53.6253,13.97543208,341.8999743,303.8,4.452542159,-1.164284361,0.005032836589,5.23339758
66.4,303.8673,29.3012,53.7867,13.9846602,341.8489949,307.9,4.450608875,-1.441375579,0.09050446872,4.769041303
66.7,303.7335,29.1271,53.9341,13.88853893,341.3240284,312.8,4.45993363,-1.710690457,0.2696898387,4.530980952
66.6,303.8739,29.2141,54.5141,14.11919701,342.4539185,317.7,4.432563684,-1.744256654,0.5374870638,4.412686228
66.3,303.6923,28.9865,54.8517,14.02791701,342.0125505,322.9,4.440297217,-2.133036426,0.2847382308,4.18702938
67.5,303.8866,29.1328,54.9555,14.18281791,342.6002317,327.8,4.423479892,-2.067242303,0.2776876427,4.180788152
67.1,303.9843,29.1793,55.0876,14.26428102,342.8466363,330.9,4.414269683,-1.93884917,0.4127346541,4.287982153
69.4,303.8137,28.9682,55.1093,14.10219935,341.958987,334.9,4.430815284,-2.000515882,0.1049082353,4.414653675
71.4,304.0098,29.1203,55.4401,14.32106294,342.9582792,340.7,4.406469346,-2.034548267,-0.0931998889,4.296389245
71.9,303.9038,28.9652,55.5957,14.24063239,342.4729098,346.8,4.413804839,-2.304299763,0.09782161764,4.172553489
70.9,303.9637,28.9695,55.6856,14.27670072,342.4744958,351.8,4.409488717,-2.456152953,0.301591997,4.054197754
69.1,303.968,28.9307,55.9359,14.31621995,342.6084775,355.9,4.404098177,-2.513126563,0.3114792542,4.048034174
70.5,303.9969,28.9204,56.0654,14.34753585,342.6670206,360.8,4.400158455,-2.839932479,0.4563816551,3.820638772
71.4,303.9196,28.7971,55.966,14.22689097,341.8961354,366.7,4.412853847,-2.725534427,0.5472772655,4.001246037
69.1,304.0413,28.858,55.892,14.26856412,341.8341842,373.8,4.408736154,-3.198489552,0.5350204546,3.690924459
67.3,304.0784,28.8409,56.2426,14.35355632,342.181393,378.8,4.398193785,-2.644177804,0.1234738751,4.12795376
68.5,303.9204,28.6245,56.5636,14.26473815,341.6929918,384.9,4.405555375,-3.177659787,0.001954177713,3.914899512
69.1,304.1207,28.7737,56.7525,14.44657872,342.4294186,391.7,4.385995122,-2.756432044,0.09650397702,4.13947525
68.1,304.097,28.6953,56.7506,14.38925971,341.9631652,398.6,4.391632486,-2.858524892,0.1006694424,4.148778816
67.8,303.9374,28.4746,56.799,14.22727519,341.0092321,404.9,4.407768972,-3.276036209,0.2637240727,4.023867029
68.2,303.9782,28.4604,56.8,14.22483577,340.7970022,409.8,4.407844204,-3.548191685,0.2038938907,3.899773492
69,304.0261,28.4506,56.9224,14.25703216,340.7897069,416.6,4.403775022,-3.402863871,0.01222251915,4.02238143
68.9,304.001,28.363,57.1234,14.24519149,340.5880212,423.8,4.403845066,-3.523841042,-4.935326601e-16,4.03
