O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
52.4,305.67,33.44,47.8,15.1761357,353.632734,52,4.37353631,0.878758929,-0.7,-1.66
52.4,304.39,32.13,46.47,13.7094388,345.923072,55,4.52971819,3.78440196,-0.14,0.18
52.5,304.4,32.08,45.54,13.4077882,343.81838,60,4.56833443,0.0205582422,0.06,0.74
52.6,304.43,32.06,45.59,13.4175217,343.688632,66,4.56673155,-0.0243076331,0.18,1.01
52.6,304.47,32.05,45.99,13.5343093,344.257517,72,4.55119934,0,0.25,1.11
52.6,304.46,31.98,46.39,13.6024226,344.610681,77,4.54121793,-0.0981046803,0.31,1.16
52.6,304.38,31.85,46.79,13.6316111,344.738503,83,4.53539531,-0.309982661,0.36,1.2
52.5,304.31,31.72,47.27,13.6705265,345.004828,89,4.52832776,-0.484613847,0.42,1.28
52.5,304.28,31.63,47.74,13.748348,345.389243,95,4.51691127,-0.558758209,0.48,1.35
52.6,304.28,31.58,48,13.7969802,345.529748,101,4.50991371,-0.582783819,0.54,1.43
52.8,304.28,31.53,48.06,13.7775279,345.308707,106,4.51161558,-0.62293883,0.59,1.5
52.9,304.27,31.46,48.07,13.738621,344.921906,111,4.5155013,-0.680612971,0.64,1.57
52.9,304.25,31.39,48.15,13.7094388,344.652503,117,4.51815375,-0.744023017,0.69,1.64
53.4,304.24,31.32,48.29,13.7094388,344.478158,123,4.51705895,-0.796344389,0.73,1.71
53.4,304.26,31.27,48.42,13.7191664,344.349535,130,4.51502696,-0.835748563,0.77,1.77
53.5,304.28,31.24,48.53,13.7288938,344.263899,136,4.51330909,-0.844967237,0.8,1.83
53.5,304.31,31.2,48.71,13.7678015,344.277157,142,4.50770118,-0.86670766,0.82,1.89
53.3,304.33,31.17,48.93,13.8067061,344.399075,148,4.50226919,-0.876884984,0.84,1.95
53.4,304.35,31.13,49.14,13.8456077,344.454693,154,4.49670039,-0.896901077,0.86,2
53.4,304.35,31.06,49.3,13.8456077,344.302468,161,4.4956068,-0.968951666,0.87,2.05
53.3,304.34,30.98,49.41,13.8261573,344.01665,168,4.49682572,-1.06346973,0.87,2.1
53.5,304.33,30.91,49.54,13.8164318,343.805711,175,4.49696768,-1.14549061,0.87,2.15
53.4,304.33,30.84,49.72,13.8261573,343.678781,181,4.49463726,-1.21659483,0.86,2.19
53.5,304.34,30.79,49.93,13.8553326,343.677843,188,4.49015493,-1.2794555,0.84,2.23
53.6,304.36,30.74,50.12,13.8747818,343.639656,195,4.48691241,-1.34426168,0.82,2.27
53.7,304.37,30.69,50.24,13.8747818,343.480391,202,4.48613097,-1.42467965,0.8,2.3
53.8,304.39,30.64,50.33,13.8747818,343.272192,208,4.48534946,-1.49884653,0.77,2.33
54,304.43,30.62,50.52,13.9234016,343.349707,215,4.47890603,-1.53655222,0.74,2.36
54,304.49,30.61,50.84,14.010905,343.684613,222,4.46778793,-1.56622768,0.7,2.38
54.1,304.55,30.6,51.18,14.1081129,344.054476,229,4.45556166,-1.5927233,0.66,2.4
54.3,304.58,30.57,51.38,14.1567096,344.104743,235,4.44910188,-1.65982405,0.62,2.41
54.4,304.58,30.5,51.43,14.1178326,343.740171,242,4.45280212,-1.80633895,0.58,2.42
54.4,304.52,30.38,51.43,14.0303481,343.095289,249,4.46177529,-2.03488237,0.54,2.43
54.5,304.44,30.23,51.46,13.9331249,342.386253,256,4.47158908,-2.3342931,0.49,2.43
54.9,304.38,30.1,51.6,13.8747818,341.937377,264,4.47690441,-2.64430972,0.45,2.42
54.9,304.37,30.01,51.86,13.8845062,341.84059,271,4.47426867,-2.86460036,0.41,2.41
55.1,304.39,29.97,52.13,13.9331249,341.957192,278,4.46752372,-3.05895923,0.37,2.4
55.2,304.43,29.94,52.35,13.9817389,342.028835,285,4.46096494,-3.2216114,0.33,2.37
55.5,304.47,29.91,52.56,14.0303481,342.084877,292,4.45443564,-3.44869819,0.29,2.34
56.1,304.5,29.87,52.77,14.0692321,342.104882,299,4.44898342,-3.71254652,0.25,2.31
56.1,304.51,29.83,52.94,14.0789526,342.057932,305,4.44715484,-3.99309406,0.22,2.27
56.1,304.51,29.76,53.06,14.0692321,341.811728,312,4.44726538,-4.41487276,0.19,2.23
56.2,304.48,29.66,53.21,14.0400694,341.500379,319,4.44932079,-4.95104383,0.15,2.18
56.2,304.44,29.56,53.45,14.0303481,341.337413,326,4.44896575,-5.53528482,0.13,2.12
55.7,304.41,29.47,53.68,14.0303481,341.203347,332,4.44755862,-6.19290103,0.1,2.06
54.3,304.4,29.39,53.85,14.0206267,341.014984,338,4.44751645,-6.97620544,0.08,2
54.3,304.38,29.32,53.86,13.9720165,340.612238,344,4.4524822,-7.77860744,0.05,1.94
54.4,304.35,29.24,53.67,13.8650573,339.854256,349,4.46466415,-8.81480229,0.04,1.87
54.1,304.31,29.15,53.41,13.738621,338.955416,354,4.47931199,-10.0496553,0.02,1.8
54.2,304.27,29.07,53.21,13.6316111,338.204759,358,4.49180069,-11.3872523,0,1.73
54.2,304.22,28.98,53.09,13.5343093,337.550149,363,4.50300721,-12.9991005,-0.01,1.66
54.5,304.19,28.9,53.05,13.4661866,337.06254,368,4.51065534,-14.7981857,-0.02,1.59
54.5,304.17,28.84,53.09,13.4369882,336.780804,372,4.51354571,-16.7074392,-0.03,1.52
