O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
37.2,297.09,23.4,59.44,10.7041808,332.613173,198,4.84040107,5.85141344,0.29,1.91
37.6,297.15,23.43,59.07,10.655243,332.109878,202,4.84948763,5.76708662,0.36,1.94
38,297.23,23.45,58.69,10.6160894,331.550243,208,4.85672725,5.72737709,0.43,1.98
38.4,297.29,23.46,58.34,10.557353,330.983847,213,4.86731816,5.58383441,0.49,2.01
38.8,297.33,23.44,58.08,10.5084008,330.428775,219,4.87573319,5.37542901,0.56,2.06
39.1,297.37,23.42,57.88,10.4692355,329.945151,225,4.88243592,5.13456547,0.63,2.11
39.2,297.41,23.4,57.69,10.4300671,329.482158,231,4.88917139,4.91061401,0.69,2.16
39.3,297.46,23.4,57.46,10.3908956,329.044336,236,4.89626964,4.67086477,0.76,2.22
39.8,297.5,23.39,57.21,10.351721,328.571708,241,4.9032364,4.43746438,0.82,2.28
40.5,297.54,23.39,56.95,10.3027484,328.118357,246,4.91219839,4.23365681,0.88,2.35
41.1,297.59,23.39,56.78,10.283158,327.772216,250,4.91579803,3.9747067,0.94,2.43
41.6,297.64,23.39,56.75,10.283158,327.586447,255,4.91579803,3.78842544,1,2.51
41.9,297.68,23.39,56.82,10.3027484,327.517473,261,4.91219839,3.60954475,1.06,2.59
42.2,297.72,23.37,56.9,10.3125433,327.406317,266,4.91007174,3.38671084,1.12,2.68
42.5,297.74,23.35,56.97,10.3125433,327.290677,271,4.9097417,3.20490948,1.18,2.77
42.8,297.76,23.32,56.99,10.3027484,327.093466,275,4.91104315,3.01619273,1.24,2.85
43.2,297.78,23.3,56.92,10.283158,326.820682,280,4.91431243,2.86122737,1.3,2.94
43.8,297.81,23.29,56.79,10.2635668,326.514098,284,4.91775525,2.71761154,1.35,3.02
43.8,297.84,23.28,56.64,10.2341786,326.183431,288,4.923018,2.59909442,1.4,3.1
44.2,297.86,23.26,56.46,10.1949916,325.778083,292,4.92995487,2.47923393,1.45,3.17
44.4,297.88,23.23,56.28,10.1460035,325.340143,297,4.93859178,2.37955332,1.5,3.24
44.6,297.9,23.21,56.22,10.1264069,325.067915,302,4.94192944,2.29682383,1.54,3.31
44.6,297.93,23.19,56.28,10.1264069,324.938145,307,4.94159876,2.23296807,1.58,3.36
44.8,297.97,23.18,56.31,10.1362053,324.79204,312,4.93959822,2.20351756,1.61,3.41
45,298.02,23.17,56.23,10.1264069,324.500153,318,4.94126806,2.17888736,1.64,3.45
45.1,298.09,23.18,56.07,10.1068095,324.175115,323,4.94511038,2.17216117,1.66,3.48
45.3,298.16,23.21,55.91,10.1068095,323.928678,328,4.94560649,2.19364191,1.68,3.5
45.4,298.23,23.24,55.78,10.0970105,323.73906,332,4.94794442,2.2296096,1.7,3.52
45.9,298.29,23.27,55.64,10.0970105,323.552694,335,4.94844049,2.26024819,1.71,3.52
46.1,298.34,23.28,55.52,10.0872113,323.335211,339,4.95044996,2.29331927,1.71,3.51
46.3,298.36,23.27,55.49,10.0774119,323.166629,342,4.95213092,2.32854906,1.71,3.5
46.7,298.38,23.25,55.4,10.0578126,322.892765,346,4.9554994,2.36196718,1.71,3.47
47.4,298.47,23.3,54.9,9.99901,322.304869,350,4.96747795,2.45788079,1.7,3.44
47.4,298.67,23.46,53.89,9.92059563,321.383824,354,4.98512102,2.65795859,1.69,3.4
47.7,298.9,23.65,52.74,9.8225602,320.349253,358,5.0072173,2.90657587,1.68,3.36
47.8,299.07,23.78,51.89,9.74411788,319.51076,362,5.02469887,3.12122943,1.66,3.3
47.8,299.17,23.84,51.39,9.68527798,318.916412,367,5.03728883,3.31508008,1.64,3.24
48.1,299.23,23.85,51.07,9.63623939,318.403453,371,5.0471838,3.48488885,1.63,3.18
48.5,299.28,23.85,50.81,9.59700502,317.931957,377,5.05501051,3.67690222,1.61,3.11
48.7,299.32,23.84,50.58,9.55776754,317.472767,382,5.06271019,3.86061171,1.59,3.04
48.9,299.38,23.85,50.38,9.52833739,317.106752,386,5.06880052,4.07052763,1.57,2.97
49.8,299.45,23.88,50.21,9.51852696,316.825456,391,5.07127752,4.36110364,1.55,2.89
50.5,299.53,23.9,50.08,9.50871632,316.561011,397,5.07359125,4.67578195,1.54,2.81
50.6,299.6,23.93,49.95,9.50871632,316.323852,402,5.07408843,4.9899667,1.53,2.73
50.8,299.69,23.97,49.78,9.4989055,316.079195,406,5.07673608,5.32819571,1.52,2.65
50.9,299.77,24.01,49.57,9.48909447,315.799122,410,5.07938619,5.69414114,1.52,2.57
51.5,299.84,24.04,49.3,9.45966024,315.422873,414,5.08586007,6.06858796,1.52,2.49
51.6,299.92,24.08,48.95,9.42041188,314.955921,418,5.09452685,6.48831424,1.53,2.41
51.7,300,24.11,48.48,9.35171977,314.300393,423,5.10912756,6.8829402,1.54,2.32
51.7,300.07,24.14,47.97,9.27320282,313.594926,427,5.12589543,7.28662034,1.55,2.24
51.7,300.12,24.15,47.58,9.20449029,313.008413,431,5.14043291,7.68384955,1.58,2.16
51.7,300.16,24.15,47.29,9.15540407,312.538065,435,5.15077642,8.03488615,1.61,2.07
52,300.19,24.15,47.08,9.11613159,312.169387,438,5.15909854,8.32724119,1.64,1.99
52.1,300.22,24.15,46.95,9.09649418,311.897158,442,5.16327547,8.59398238,1.69,1.91
52.2,300.24,24.12,46.94,9.08667519,311.704993,446,5.16486999,8.80480347,1.74,1.83
52.3,300.24,24.09,47.02,9.08667519,311.629604,450,5.16437202,8.88308083,1.79,1.75
52.3,300.25,24.07,47.12,9.09649418,311.610433,453,5.16194761,8.96990182,1.85,1.67
52.7,300.27,24.05,47.24,9.11613159,311.624153,456,5.15743881,9.06167616,1.92,1.6
53.4,300.28,24.03,47.42,9.14558624,311.705529,460,5.15086152,9.03228664,1.99,1.52
53.9,300.29,24.01,47.69,9.18485638,311.88955,463,5.14223942,8.91629382,2.06,1.44
54.2,300.3,23.97,48.04,9.23393968,312.110412,468,5.13127184,8.79607544,2.14,1.37
54.3,300.32,23.94,48.41,9.29283322,312.365655,473,5.11849517,8.57095238,2.22,1.3
54.4,300.34,23.92,48.69,9.34190583,312.525523,478,5.10800157,8.37351561,2.31,1.24
54.5,300.37,23.91,48.75,9.35171977,312.443426,482,5.10581098,8.05135708,2.4,1.18
54.8,300.41,23.9,48.51,9.31246285,311.992882,487,5.11375915,7.80204148,2.49,1.12
55,300.45,23.91,48.06,9.22412341,311.339964,491,5.13233156,7.51832857,2.59,1.06
55.7,300.49,23.9,47.58,9.13576822,310.604579,494,5.15078231,7.14559679,2.67,1.01
56.1,300.52,23.89,47.21,9.06703661,310.002491,498,5.16524361,6.8663219,2.76,0.96
56.4,300.54,23.88,47.03,9.02775713,309.633692,503,5.17349473,6.58197727,2.84,0.91
56.6,300.56,23.85,47.14,9.0375773,309.579493,507,5.17088796,6.32450131,2.92,0.87
56.7,300.57,23.82,47.51,9.09649418,309.852234,511,5.15779602,6.096928,3,0.83
56.8,300.59,23.8,48,9.18485638,310.291527,515,5.13875305,5.90776086,3.07,0.8
57.3,300.6,23.76,48.47,9.25357164,310.646531,520,5.12368292,5.69992653,3.14,0.76
57.8,300.61,23.72,48.84,9.31246285,310.867194,525,5.11077188,5.53299886,3.2,0.73
57.9,300.63,23.69,49.15,9.35171977,311.038507,530,5.10216052,5.38279103,3.25,0.7
58,300.64,23.65,49.49,9.41059931,311.213652,535,5.08940272,5.25937052,3.3,0.67
58.1,300.65,23.61,49.87,9.45966024,311.431363,541,5.07872985,5.17641568,3.33,0.64
58.1,300.66,23.57,50.16,9.4989055,311.541613,546,5.07010379,5.1121445,3.36,0.62
57.7,300.66,23.53,50.3,9.50871632,311.479199,551,5.06745578,5.06911075,3.38,0.6
57.7,300.67,23.49,50.38,9.4989055,311.353114,555,5.06877643,5.01073053,3.39,0.57
57.8,300.67,23.45,50.45,9.4989055,311.222431,559,5.06811263,4.98367572,3.39,0.55
57.9,300.68,23.43,50.49,9.4989055,311.104276,563,5.06778071,5.01665117,3.39,0.52
58,300.7,23.4,50.52,9.48909447,310.941334,568,5.06926949,5.03922173,3.38,0.49
58.1,300.71,23.36,50.66,9.4989055,310.872077,573,5.06661882,5.08026123,3.36,0.46
58.1,300.73,23.33,50.95,9.53814764,311.006868,578,5.05819884,5.17743081,3.34,0.43
58.1,300.74,23.3,51.23,9.57738667,311.146816,582,5.04981824,5.26755066,3.31,0.4
58.1,300.75,23.28,51.34,9.59700502,311.125624,586,5.04555965,5.40359648,3.28,0.37
58.1,300.77,23.26,51.32,9.57738667,310.954513,589,5.04915441,5.48792133,3.25,0.33
58,300.78,23.23,51.2,9.54795769,310.634969,593,5.0545646,5.59563083,3.21,0.3
58.1,300.79,23.21,50.96,9.4989055,310.195731,596,5.06412827,5.70910672,3.18,0.26
58.1,300.8,23.18,50.57,9.41059931,309.549072,600,5.08159788,5.83798314,3.14,0.23
58.2,300.81,23.16,50.14,9.32227737,308.877305,603,5.09943647,5.94368445,3.1,0.19
58.2,300.83,23.14,49.79,9.25357164,308.295164,607,5.11337951,6.06995872,3.06,0.15
58.4,300.85,23.12,49.61,9.21430695,307.915819,611,5.12126104,6.21200238,3.02,0.11
58.4,300.87,23.09,49.58,9.19467343,307.688339,616,5.12488455,6.35420678,2.98,0.07
58.4,300.88,23.06,49.63,9.19467343,307.551757,620,5.1243853,6.45476835,2.95,0.03
58.5,300.88,23.03,49.74,9.19467343,307.489529,624,5.12388601,6.60234567,2.91,-0.01
58.5,300.89,23,49.89,9.21430695,307.477407,629,5.11926415,6.68120965,2.89,-0.04
58.5,300.91,22.97,50.09,9.23393968,307.521852,633,5.11465278,6.79718618,2.86,-0.08
58.6,300.92,22.93,50.31,9.26338733,307.557731,638,5.10783851,6.85619339,2.84,-0.11
58.6,300.93,22.9,50.45,9.27320282,307.516315,642,5.1052949,6.92127817,2.82,-0.14
58.6,300.94,22.87,50.49,9.26338733,307.363669,647,5.10683985,6.98747612,2.8,-0.17
58.2,300.96,22.84,50.45,9.25357164,307.129309,651,5.10838729,6.99228237,2.78,-0.2
58.2,300.98,22.82,50.47,9.25357164,307.00048,655,5.10805432,7.02929226,2.77,-0.22
58.3,300.99,22.81,50.67,9.28301812,307.11623,658,5.10175516,7.09933744,2.76,-0.24
58.4,301.01,22.79,51.07,9.34190583,307.436146,662,5.08922633,7.16753317,2.75,-0.26
58.4,301.02,22.76,51.56,9.42041188,307.826397,666,5.07260842,7.2173317,2.74,-0.28
58.4,301.02,22.72,51.96,9.47928326,308.079023,670,5.05995964,7.17409968,2.74,-0.29
58.4,301.02,22.67,52.21,9.50871632,308.128936,674,5.05317,7.08399431,2.74,-0.3
58.2,301.01,22.63,52.4,9.51852696,308.134752,679,5.05052369,6.97107602,2.74,-0.31
58.1,301,22.58,52.58,9.52833739,308.103326,683,5.04771351,6.86764621,2.74,-0.32
58.1,301,22.54,52.75,9.53814764,308.086936,687,5.04507212,6.7437164,2.75,-0.33
58.1,301,22.5,52.91,9.54795769,308.066153,691,5.04243319,6.62006518,2.76,-0.33
58.2,301.01,22.47,53.08,9.5675772,308.083972,694,5.03799451,6.52249829,2.77,-0.34
58.4,301.02,22.45,53.24,9.58719594,308.117323,698,5.033732,6.46445966,2.78,-0.34
58.4,301.02,22.42,53.39,9.59700502,308.118899,701,5.03127175,6.3623961,2.79,-0.34
58.4,301.02,22.38,53.53,9.60681391,308.088609,705,5.0286476,6.19613471,2.81,-0.34
58.3,301.02,22.35,53.66,9.61662259,308.07145,708,5.02619224,6.01101449,2.84,-0.35
58.1,301.01,22.31,53.8,9.61662259,308.03502,711,5.02552681,5.79796672,2.86,-0.35
57.9,301.02,22.28,53.94,9.62643109,308.010192,715,5.02307388,5.63230907,2.89,-0.36
57.9,301.02,22.24,54.06,9.63623939,307.939402,719,5.02045701,5.44366592,2.92,-0.36
57.9,301.02,22.21,54.13,9.63623939,307.841489,723,5.01995785,5.28263194,2.95,-0.37
58,301.03,22.18,54.19,9.62643109,307.732006,726,5.02140993,5.11416995,2.99,-0.38
58,301.04,22.16,54.24,9.62643109,307.633594,730,5.02107709,4.98853612,3.02,-0.39
58,301.05,22.13,54.29,9.62643109,307.502008,734,5.02057779,4.8088285,3.05,-0.4
58.1,301.06,22.1,54.35,9.61662259,307.389626,738,5.02203205,4.66110627,3.09,-0.41
58.1,301.06,22.06,54.43,9.61662259,307.272049,741,5.02136614,4.46208066,3.12,-0.43
57.9,301.06,22.03,54.51,9.61662259,307.17949,745,5.02086667,4.3280299,3.15,-0.45
58,301.06,21.99,54.6,9.61662259,307.067624,749,5.02020064,4.17310651,3.18,-0.46
58.2,301.07,21.96,54.68,9.61662259,306.964178,753,5.01970107,4.04611491,3.2,-0.48
58.1,301.07,21.92,54.77,9.61662259,306.841378,758,5.0190349,3.92777702,3.23,-0.5
58.1,301.08,21.88,54.87,9.60681391,306.726979,762,5.02032444,3.80154168,3.24,-0.53
57.9,301.08,21.84,54.96,9.60681391,306.60635,767,5.01965809,3.68605613,3.25,-0.55
58,301.08,21.8,55.05,9.60681391,306.49603,771,5.01899166,3.61059922,3.25,-0.57
57.9,301.09,21.77,55.14,9.60681391,306.40805,775,5.01849179,3.55795273,3.25,-0.59
57.9,301.09,21.74,55.22,9.60681391,306.311331,778,5.01799188,3.50007062,3.24,-0.61
58,301.1,21.7,55.29,9.60681391,306.180743,782,5.01732526,3.46389424,3.22,-0.63
57.9,301.1,21.67,55.33,9.59700502,306.039217,786,5.01878322,3.42481954,3.2,-0.64
57.9,301.11,21.64,55.26,9.5675772,305.770272,790,5.02417153,3.39631939,3.18,-0.65
57.9,301.12,21.61,55.07,9.51852696,305.366053,795,5.03353407,3.38198511,3.16,-0.65
58,301.12,21.57,54.92,9.47928326,304.987401,799,5.04080123,3.31863149,3.13,-0.65
58,301.12,21.53,54.98,9.46947185,304.838827,803,5.04212349,3.28704264,3.11,-0.65
58.2,301.11,21.48,55.24,9.48909447,304.880339,807,5.03731201,3.23980823,3.08,-0.64
58.3,301.12,21.44,55.54,9.52833739,304.978951,812,5.02872042,3.23086989,3.05,-0.62
58.4,301.12,21.4,55.78,9.54795769,305.00796,816,5.0241058,3.205589,3.02,-0.6
58.4,301.13,21.36,55.97,9.55776754,304.991908,821,5.02146846,3.17623874,2.99,-0.56
58.2,301.14,21.33,56.14,9.57738667,304.983748,825,5.01703558,3.17551758,2.97,-0.52
58.2,301.15,21.3,56.3,9.58719594,304.969474,829,5.01457253,3.16779935,2.96,-0.48
58.2,301.15,21.27,56.43,9.59700502,304.922107,833,5.01211195,3.11600143,2.95,-0.43
58.2,301.16,21.23,56.55,9.60681391,304.840932,837,5.00948695,3.03085246,2.95,-0.37
58.3,301.16,21.19,56.69,9.60681391,304.781084,841,5.00881938,2.91783525,2.96,-0.31
58.3,301.15,21.15,56.85,9.61662259,304.745059,845,5.0061968,2.77186374,2.97,-0.25
58.2,301.16,21.12,57,9.62643109,304.728316,849,5.00374356,2.677462,3,-0.19
58.2,301.16,21.09,57.12,9.63623939,304.689391,852,5.00129278,2.54643665,3.03,-0.12
58.2,301.17,21.06,57.19,9.63623939,304.599021,855,5.00079202,2.39825705,3.06,-0.05
58.2,301.17,21.04,57.26,9.63623939,304.531248,858,5.00045816,2.28584546,3.11,0.02
58.3,301.17,21.01,57.34,9.63623939,304.454,861,4.99995734,2.13533943,3.16,0.09
58.2,301.17,20.98,57.46,9.63623939,304.416802,865,4.99945647,1.97012422,3.22,0.15
58.1,301.18,20.95,57.65,9.65585541,304.451519,868,4.99506306,1.83463753,3.29,0.21
57.9,301.19,20.93,57.94,9.69508512,304.607481,872,4.98697309,1.72359436,3.36,0.27
57.9,301.2,20.91,58.26,9.74411788,304.797463,875,4.97699802,1.62299982,3.43,0.32
57.9,301.21,20.89,58.48,9.77353521,304.890729,878,4.97090807,1.52106837,3.51,0.36
57.9,301.23,20.87,58.54,9.77353521,304.821118,881,4.97057439,1.41416174,3.59,0.4
58.1,301.25,20.86,58.52,9.76372963,304.678972,885,4.97232389,1.3340464,3.66,0.43
58.2,301.28,20.85,58.5,9.76372963,304.518383,889,4.97215703,1.26289234,3.74,0.45
58.2,301.3,20.83,58.54,9.76372963,304.38259,893,4.97182329,1.18224807,3.81,0.46
58.2,301.32,20.8,58.61,9.76372963,304.252779,898,4.97132264,1.08776105,3.89,0.47
58.3,301.34,20.78,58.65,9.76372963,304.116866,902,4.97098886,1.01643195,3.95,0.46
58.6,301.35,20.74,58.7,9.75392385,303.937297,907,4.97223979,0.914299922,4.02,0.44
58.8,301.37,20.71,58.77,9.75392385,303.796644,912,4.97173899,0.838209304,4.08,0.42
58.8,301.38,20.67,58.87,9.74411788,303.65379,917,4.97299201,0.748236148,4.13,0.38
58.8,301.39,20.63,58.97,9.74411788,303.513338,922,4.97232409,0.670981431,4.17,0.34
58.8,301.4,20.6,59.05,9.74411788,303.385351,927,4.9718231,0.609677948,4.21,0.29
58.9,301.42,20.56,59.12,9.74411788,303.228921,932,4.97115504,0.53786217,4.24,0.23
58.9,301.43,20.54,59.21,9.74411788,303.147403,936,4.97082099,0.498278172,4.26,0.17
59.1,301.45,20.51,59.33,9.75392385,303.071273,940,4.96839925,0.449655059,4.28,0.1
59.9,301.45,20.47,59.54,9.77353521,303.062795,945,4.96389702,0.387381615,4.29,0.03
60,301.45,20.43,59.88,9.80295079,303.183399,950,4.9574956,0.328079428,4.3,-0.05
60.1,301.45,20.38,60.31,9.85197287,303.361929,955,4.94715218,0.258824725,4.29,-0.12
60.1,301.46,20.34,60.73,9.9009901,303.549061,960,4.93703428,0.207145286,4.28,-0.2
60.1,301.47,20.3,61.08,9.94020039,303.667571,965,4.92884823,0.151273354,4.27,-0.28
60.2,301.48,20.26,61.36,9.96960607,303.723233,969,4.92256608,0.0910100109,4.25,-0.35
60.4,301.48,20.22,61.56,9.97940757,303.703613,973,4.9200317,0.0232869703,4.24,-0.43
60.5,301.48,20.18,61.73,9.98920888,303.655219,978,4.91749962,-0.0456889089,4.22,-0.49
60.4,301.49,20.15,61.87,9.99901,303.60491,982,4.91513671,-0.0976437561,4.2,-0.56
60.4,301.5,20.12,62.01,9.99901,303.562195,985,4.91463611,-0.153633081,4.18,-0.62
60.6,301.5,20.08,62.13,10.0088109,303.472034,989,4.91210863,-0.225973726,4.17,-0.68
60.6,301.49,20.04,62.27,10.0088109,303.388685,994,4.91144108,-0.303213884,4.15,-0.73
60.6,301.49,19.99,62.39,9.99901,303.242058,998,4.91246635,-0.401929723,4.14,-0.77
60.9,301.5,19.95,62.47,9.98920888,303.07605,1003,4.9136606,-0.485305163,4.13,-0.8
60.9,301.5,19.91,62.47,9.96960607,302.839716,1008,4.91672344,-0.570950578,4.12,-0.83
60.9,301.51,19.87,62.42,9.95000248,302.566474,1012,4.91979507,-0.656770803,4.12,-0.85
60.3,301.52,19.84,62.42,9.93039811,302.383679,1016,4.92304264,-0.720554453,4.12,-0.87
60.3,301.52,19.82,62.46,9.93039811,302.280894,1019,4.92270844,-0.757529353,4.13,-0.88
60.4,301.52,19.79,62.53,9.93039811,302.184368,1022,4.9222071,-0.813471063,4.14,-0.89
60.4,301.53,19.76,62.59,9.92059563,302.06713,1026,4.92358343,-0.86934367,4.15,-0.89
60.5,301.53,19.72,62.63,9.9009901,301.890163,1030,4.92667699,-0.951296695,4.17,-0.89
60.5,301.52,19.67,62.65,9.89118704,301.661669,1034,4.92772545,-1.04381221,4.19,-0.89
60.5,301.53,19.64,62.66,9.87158034,301.478716,1038,4.93099955,-1.10110602,4.21,-0.88
60.5,301.53,19.6,62.69,9.8617767,301.294767,1042,4.93222175,-1.17313198,4.23,-0.87
60.7,301.54,19.57,62.77,9.85197287,301.184041,1046,4.93361343,-1.22580986,4.25,-0.86
60.7,301.54,19.53,62.89,9.8617767,301.083849,1050,4.93105054,-1.28983476,4.27,-0.85
60.7,301.55,19.5,63.03,9.8617767,301.034678,1054,4.93054852,-1.34419516,4.29,-0.84
60.3,301.55,19.47,63.14,9.8617767,300.960911,1058,4.93004647,-1.39210068,4.31,-0.84
60.3,301.56,19.44,63.22,9.8617767,300.85209,1062,4.92954437,-1.44604708,4.32,-0.84
60.3,301.57,19.41,63.31,9.8617767,300.742349,1066,4.92904223,-1.49990306,4.33,-0.84
60.3,301.59,19.38,63.45,9.87158034,300.665563,1071,4.92664904,-1.55186892,4.33,-0.85
60.4,301.6,19.34,63.59,9.88138379,300.556792,1076,4.92409082,-1.63691303,4.33,-0.86
60.4,301.62,19.31,63.54,9.8617767,300.277769,1082,4.92736815,-1.70844912,4.32,-0.88
60,301.65,19.28,63.01,9.76372963,299.52291,1087,4.9459031,-1.82203796,4.3,-0.9
59.4,301.7,19.27,61.9,9.59700502,298.261055,1093,4.97864404,-1.92572399,4.27,-0.92
59.5,301.74,19.27,60.66,9.40078654,296.914325,1098,5.01826538,-2.0304899,4.23,-0.96
59.5,301.78,19.26,59.77,9.26338733,295.897868,1103,5.04643348,-2.13736062,4.19,-1
59.5,301.8,19.24,59.37,9.19467343,295.338222,1107,5.06045558,-2.25127155,4.14,-1.04
59.7,301.82,19.21,59.25,9.1652217,295.02785,1111,5.06614376,-2.38691381,4.08,-1.1
60,301.84,19.19,59.14,9.14558624,294.754055,1116,5.06994902,-2.49403183,4.02,-1.15
60,301.86,19.16,58.94,9.10631298,294.364403,1120,5.07775969,-2.64534764,3.95,-1.21
60.1,301.88,19.14,58.71,9.05721704,293.967257,1125,5.08787796,-2.78788217,3.87,-1.27
60.1,301.9,19.11,58.55,9.02775713,293.615013,1129,5.09367802,-2.96439951,3.79,-1.34
60.1,301.91,19.09,58.48,8.99829548,293.384055,1134,5.09967098,-3.12962907,3.7,-1.41
60.5,301.92,19.05,58.45,8.9786534,293.150814,1138,5.10323037,-3.34693124,3.61,-1.49
60.6,301.92,19.02,58.4,8.95901054,292.919128,1142,5.10696919,-3.53287319,3.51,-1.56
60.6,301.93,18.98,58.33,8.9295448,292.640204,1146,5.11268224,-3.77921328,3.42,-1.64
60.7,301.94,18.94,58.28,8.9099,292.375618,1151,5.11627975,-4.03918413,3.32,-1.71
60.6,301.95,18.91,58.27,8.89025442,292.167199,1156,5.12005696,-4.26340493,3.22,-1.79
60.5,301.96,18.87,58.32,8.88043134,291.985339,1161,5.12152781,-4.52360785,3.12,-1.86
60.5,301.97,18.83,58.39,8.88043134,291.822497,1166,5.1208527,-4.76582578,3.03,-1.93
60.3,301.97,18.79,58.5,8.87060806,291.705504,1170,5.1223261,-5.02014305,2.93,-2
60.3,301.97,18.75,58.62,8.87060806,291.605699,1175,5.12165079,-5.28464442,2.84,-2.07
60.4,301.98,18.71,58.74,8.88043134,291.508256,1179,5.11882688,-5.51882671,2.75,-2.14
60.7,301.98,18.67,58.88,8.88043134,291.418738,1184,5.11815144,-5.7720063,2.66,-2.2
60.8,301.99,18.62,58.98,8.87060806,291.260393,1189,5.11945548,-6.03901853,2.58,-2.26
60.8,301.99,18.58,59.03,8.86078459,291.088413,1194,5.12093107,-6.27908824,2.5,-2.32
60.8,302,18.54,59.02,8.85096092,290.870914,1198,5.12240933,-6.48189234,2.43,-2.38
60.9,302.01,18.51,59.01,8.831313,290.679013,1202,5.12621893,-6.69864815,2.36,-2.43
60.9,302.02,18.48,59.03,8.82148875,290.50992,1206,5.12787441,-6.83300902,2.3,-2.48
61,302.03,18.44,59.07,8.8116643,290.328886,1211,5.12936361,-7.00929253,2.24,-2.53
61,302.02,18.4,59.14,8.80183966,290.175755,1216,5.13085552,-7.18679606,2.19,-2.57
61,302.02,18.35,59.22,8.79201483,290.025196,1220,5.13218103,-7.39517178,2.14,-2.62
61,302.02,18.32,59.31,8.79201483,289.939579,1223,5.13167369,-7.47636922,2.1,-2.67
61,302.03,18.29,59.4,8.79201483,289.853798,1227,5.13116631,-7.5188754,2.07,-2.71
61.3,302.04,18.26,59.51,8.79201483,289.772969,1231,5.13065887,-7.60484485,2.04,-2.75
61.4,302.05,18.22,59.66,8.80183966,289.695429,1236,5.12781139,-7.68064386,2.01,-2.79
61.4,302.06,18.19,59.8,8.8116643,289.628287,1241,5.12513592,-7.67618084,2,-2.84
61.4,302.07,18.15,59.93,8.8116643,289.528991,1245,5.1244592,-7.70532044,1.99,-2.88
61.4,302.08,18.12,60.06,8.82148875,289.457378,1250,5.12178657,-7.65652834,1.99,-2.92
