O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
25.9,294.8,22.2,85.3,14.098393,362.074507,52,4.32479429,-Inf,0,0
26.5,294.98,22.3,85.6,14.2538888,362.62349,60,4.30754318,-0.684567756,1.15,-1.25
26.5,295.24,22.5,84.2,14.1955836,361.702943,66,4.31773262,-0.364225918,1.5,-1.61
26.6,295.7,22.9,82.2,14.2150194,360.920805,72,4.32170053,-0.153850872,1.71,-1.82
26.6,296.15,23.3,80.3,14.2344545,360.197607,78,4.32566521,0,1.93,-2.03
26.6,296.5,23.6,78.8,14.2344545,359.504102,84,4.33039491,0.0926564345,2.07,-2.17
26.8,296.66,23.7,77.5,14.0886729,358.141412,90,4.34969652,0.108506737,2.21,-2.31
27.3,296.81,23.8,76.5,14.0011832,357.164325,95,4.36203567,0.117255179,2.42,-2.53
27.6,296.97,23.9,75.6,13.9331249,356.301787,100,4.37205143,0.1247393,2.62,-2.75
27.9,297.12,24,74.8,13.8747818,355.555726,105,4.3809101,0.13094794,2.82,-2.98
28.2,297.17,24,74.1,13.748348,354.516517,111,4.39682363,0.115765548,3.01,-3.21
28.4,297.32,24.1,73.4,13.7094388,353.884218,116,4.40334667,0.122151434,3.21,-3.44
28.6,297.38,24.1,72.8,13.6121523,352.940985,122,4.41577664,0.110613194,3.39,-3.67
29,297.53,24.2,72.1,13.5635018,352.297631,128,4.42362611,0.11700459,3.57,-3.91
29.5,297.59,24.2,71.7,13.505115,351.605249,134,4.43118127,0.108191461,3.75,-4.16
29.9,297.65,24.2,71.4,13.456454,351.040292,140,4.43751154,0.100636466,3.92,-4.41
30.2,297.61,24.1,71.3,13.3688521,350.334898,146,4.44739288,0.0804430897,4.1,-4.65
30.7,297.67,24.1,71.1,13.339648,349.898659,153,4.45123978,0.0760518205,4.26,-4.91
31,297.83,24.2,70.7,13.3493829,349.600273,159,4.45154913,0.0837915355,4.43,-5.16
31.3,297.89,24.2,70,13.2325515,348.525615,165,4.46703935,0.0774235613,4.58,-5.42
31.4,298.05,24.3,69.2,13.1643871,347.707024,171,4.47775801,0.0828910892,4.74,-5.69
31.5,298.21,24.4,68.6,13.1351709,347.137412,177,4.48328447,0.0885832303,4.88,-5.96
31.7,298.36,24.5,68.2,13.1449098,346.8469,182,4.48356914,0.0939556109,5.02,-6.23
32,298.41,24.5,68,13.1156924,346.431525,187,4.48750806,0.0913882122,5.09,-6.43
32.5,298.36,24.4,67.8,13.0085473,345.637669,193,4.50045437,0.0771970026,5.23,-6.7
33,298.42,24.4,67.7,12.9988057,345.352402,198,4.50178451,0.0737369471,5.36,-6.98
33.3,298.48,24.4,67.6,12.9890639,345.041056,205,4.50311599,0.0728377672,5.43,-7.18
33.4,298.54,24.4,67.4,12.9598373,344.600921,211,4.50711856,0.0697751187,5.56,-7.46
33.7,298.6,24.4,67.2,12.930609,344.160786,217,4.51113335,0.0683401384,5.61,-7.67
33.9,298.76,24.5,66.8,12.940352,343.83499,223,4.51139393,0.0738115251,5.73,-7.95
34.1,298.82,24.5,66.4,12.8721472,343.134595,229,4.52080136,0.0718411804,5.78,-8.16
34.3,298.97,24.6,66.1,12.901379,342.959074,235,4.51836203,0.0787326513,5.84,-8.37
34.4,299.02,24.6,65.9,12.8624029,342.542372,240,4.52375218,0.0768161381,5.89,-8.57
34.6,299.07,24.6,65.7,12.8331688,342.151733,245,4.52780925,0.0750955462,5.94,-8.78
35,299.13,24.6,65.4,12.7844415,341.578806,250,4.53459876,0.0731778204,5.99,-8.99
35.3,299.28,24.7,65.1,12.8136785,341.396665,257,4.53212293,0.0813912289,5.98,-9.11
35.5,299.34,24.7,64.8,12.7552028,340.821721,263,4.54029238,0.0795536577,6.03,-9.32
35.6,299.4,24.7,64.5,12.7064678,340.246778,269,4.54713878,0.0792830146,6.02,-9.45
35.8,299.45,24.7,64.4,12.6967202,339.959601,274,4.54851229,0.0778223106,6.06,-9.66
36,299.51,24.7,64.3,12.6869724,339.672424,280,4.54988721,0.0780232111,6.04,-9.78
36.1,299.46,24.6,64.2,12.5992338,339.026474,285,4.56071934,0.0699153334,6.04,-9.9
36.1,299.51,24.6,64.2,12.6089833,338.870101,290,4.55933177,0.0700572307,6.03,-10.03
36.5,299.55,24.6,64.2,12.6089833,338.73979,295,4.55933177,0.0700623489,6.01,-10.16
36.8,299.51,24.5,64.1,12.5212308,338.097071,300,4.57026374,0.0619184755,5.99,-10.28
37,299.57,24.5,64.1,12.5309818,337.914575,306,4.5688648,0.0622351788,5.96,-10.41
37,299.52,24.4,64,12.4432155,337.275105,312,4.57989792,0.0542247068,5.94,-10.54
37.2,299.58,24.4,63.9,12.4334627,336.963759,318,4.58130985,0.0542379729,5.91,-10.67
37.3,299.64,24.4,63.9,12.4432155,336.781202,325,4.57989792,0.0555618962,5.86,-10.7
37.3,299.6,24.3,63.8,12.3651878,336.119499,331,4.58962308,0.0473976368,5.81,-10.84
37.5,299.66,24.3,63.8,12.3651878,335.93688,337,4.58962308,0.0482568084,5.74,-10.88
37.6,299.72,24.3,63.7,12.3554335,335.652244,342,4.5910467,0.0488382395,5.66,-10.92
37.7,299.67,24.2,63.7,12.2871479,335.147887,348,4.59944043,0.0404733512,5.63,-11.05
37.8,299.72,24.2,63.8,12.3164143,335.118729,353,4.59514314,0.0414646529,5.53,-11.1
37.9,299.77,24.2,63.7,12.306659,334.83472,359,4.59657406,0.0413607184,5.5,-11.23
38.1,299.74,24.1,63.7,12.2383666,334.306053,365,4.60501804,0.0333584513,5.4,-11.27
38.3,299.79,24.1,63.6,12.2286098,334.022669,371,4.6064609,0.0337655835,5.3,-11.32
38.5,299.75,24,63.6,12.1700648,333.4965,376,4.61353375,0.0250072034,5.27,-11.45
38.6,299.8,24,63.7,12.1895806,333.465886,382,4.61063155,0.0256923867,5.17,-11.49
38.6,299.86,24,63.8,12.2188528,333.409158,388,4.60628977,0.0265318716,5.06,-11.54
38.7,299.82,23.9,63.9,12.1700648,333.034926,394,4.61191696,0.0180024354,4.98,-11.57
38.9,299.87,23.9,64,12.1993382,333.003589,399,4.60756652,0.0183860405,4.92,-11.71
38.9,299.83,23.8,64.1,12.1505483,332.603052,405,4.61320745,0.00961770872,4.82,-11.75
39,299.88,23.8,64.2,12.1798228,332.570993,411,4.60884833,0.0102144252,4.74,-11.78
39,299.85,23.7,64.4,12.1505483,332.294344,417,4.61158959,0.00133709405,4.67,-11.92
39.2,299.9,23.7,64.5,12.1798228,332.261568,423,4.60723103,0.00181639594,4.59,-11.95
39.2,299.86,23.6,64.6,12.1310309,331.860012,429,4.61288446,-0.00758889813,4.5,-11.98
39.2,299.91,23.6,64.7,12.1603066,331.826521,435,4.60851718,-0.00722208138,4.42,-12.01
39.3,299.87,23.5,64.8,12.1115129,331.450959,440,4.61418443,-0.0169775982,4.34,-12.04
39.2,299.92,23.5,64.8,12.121272,331.294006,446,4.61272421,-0.0167842488,4.28,-12.17
39.2,299.97,23.5,64.8,12.1310309,331.137054,451,4.61126553,-0.0168115411,4.22,-12.19
39.2,299.92,23.4,64.9,12.0822343,330.788124,456,4.61695427,-0.0268669029,4.16,-12.21
39.2,299.96,23.4,64.8,12.0724744,330.535192,460,4.61842055,-0.0272666044,4.09,-12.23
39.3,300.01,23.4,64.8,12.0724744,330.404354,464,4.61842055,-0.0275037053,4.03,-12.25
39.3,300.04,23.4,64.7,12.0627143,330.177589,468,4.6198884,-0.0279076858,3.99,-12.27
39.3,300.09,23.4,64.5,12.0334328,329.802563,472,4.62430138,-0.0291005532,3.91,-12.19
39.4,300.13,23.4,64.3,12.0041496,329.427537,477,4.62872854,-0.029927092,3.87,-12.2
39.5,300.18,23.4,64.1,11.9651026,329.052511,481,4.63465361,-0.0308748748,3.83,-12.21
39.8,300.22,23.4,63.9,11.9358154,328.677485,486,4.63911415,-0.0317238684,3.81,-12.22
39.8,300.27,23.4,63.6,11.8869994,328.180365,491,4.64658045,-0.0334601543,3.76,-12.13
39.8,300.31,23.4,63.4,11.8577075,327.805339,496,4.6510796,-0.0343483235,3.73,-12.14
40.1,300.36,23.4,63.1,11.8088838,327.282051,501,4.65861066,-0.0361837444,3.7,-12.04
40.2,300.42,23.4,62.9,11.7795873,326.880857,506,4.66314892,-0.0377084017,3.68,-11.95
40.3,300.47,23.4,62.7,11.7502891,326.479664,512,4.66770197,-0.0387388582,3.68,-11.95
40.3,300.53,23.4,62.5,11.7209891,326.052302,518,4.67226989,-0.0404272346,3.65,-11.85
40.4,300.49,23.3,62.4,11.6330787,325.449965,524,4.68443475,-0.0548557905,3.64,-11.75
40.4,300.55,23.3,62.3,11.6233099,325.145289,531,4.68597559,-0.0557967939,3.66,-11.74
40.3,300.51,23.2,62.1,11.5256114,324.399665,537,4.69984621,-0.0714152938,3.65,-11.64
40.3,300.58,23.2,61.9,11.4962981,323.974786,543,4.70452955,-0.0740715415,3.66,-11.53
40.4,300.64,23.2,61.9,11.5060694,323.791489,550,4.70296672,-0.0760555865,3.67,-11.43
40.4,300.6,23.1,61.9,11.4474387,323.291684,556,4.71073674,-0.0925500377,3.68,-11.32
40.4,300.66,23.1,61.9,11.4572109,323.108325,562,4.70916542,-0.0949018106,3.69,-11.21
40.5,300.62,23,61.8,11.3790274,322.516914,568,4.7201503,-0.111324601,3.72,-11.2
40.6,300.68,23,61.7,11.3692536,322.213994,574,4.72173544,-0.11468035,3.75,-11.08
40.7,300.73,23,61.6,11.3594796,321.937276,580,4.72332235,-0.118141051,3.76,-10.97
40.9,300.79,23,61.6,11.3594796,321.780058,585,4.72332235,-0.121240858,3.78,-10.86
41,300.72,22.9,61.3,11.2421765,321.007514,589,4.74086649,-0.14241346,3.81,-10.75
41,300.76,22.9,61,11.1932919,320.54609,593,4.74893418,-0.147305088,3.83,-10.63
41.1,300.8,22.9,60.6,11.1248455,319.965807,597,4.76030535,-0.150237453,3.88,-10.61
41.2,300.83,22.9,60.4,11.0955084,319.623242,601,4.76520623,-0.154808371,3.9,-10.5
41.4,300.78,22.8,60.4,11.0270484,319.190391,604,4.77506512,-0.17661969,3.91,-10.39
41.4,300.81,22.8,60.5,11.0563896,319.203729,608,4.7701258,-0.180143902,3.92,-10.28
41.5,300.86,22.8,60.6,11.0759494,319.190846,613,4.76684222,-0.181025334,3.98,-10.26
41.6,300.9,22.8,60.7,11.1052876,319.177964,618,4.76193076,-0.184941817,3.99,-10.14
41.8,300.85,22.7,60.7,11.036829,318.744807,623,4.77177527,-0.209760633,4.01,-10.03
41.8,300.89,22.7,60.7,11.0466094,318.613659,627,4.77012899,-0.210789189,4.05,-10.01
41.8,300.94,22.7,60.8,11.0661696,318.600097,632,4.76684203,-0.215806519,4.06,-9.9
41.8,300.99,22.7,60.8,11.0759494,318.46895,636,4.76520133,-0.216843532,4.09,-9.89
42,300.92,22.6,60.9,11.036829,318.179946,640,4.77013333,-0.242504146,4.09,-9.78
42,300.96,22.6,60.9,11.036829,318.074992,644,4.77013333,-0.244019797,4.11,-9.77
42,300.99,22.6,60.9,11.0466094,317.970039,647,4.76848722,-0.249501133,4.1,-9.67
42.1,300.92,22.5,60.9,10.9781426,317.59137,651,4.77840603,-0.272990015,4.12,-9.66
42.1,300.96,22.5,61.1,11.0172676,317.719027,654,4.7717885,-0.278116561,4.11,-9.55
42.4,301,22.5,61.2,11.0466094,317.704115,658,4.76684505,-0.278737895,4.13,-9.54
42.4,300.94,22.4,61.4,11.0172676,317.530378,662,4.77014545,-0.30761941,4.09,-9.45
42.4,300.97,22.4,61.5,11.036829,317.541051,666,4.76684827,-0.308735632,4.11,-9.45
42.5,301.02,22.4,61.6,11.0661696,317.525467,670,4.76191651,-0.309469453,4.11,-9.45
42.6,300.96,22.3,61.7,11.0172676,317.208309,675,4.76850199,-0.341267236,4.07,-9.35
42.6,301.02,22.3,61.8,11.0466094,317.165792,681,4.76355953,-0.343139834,4.07,-9.35
42.6,300.98,22.2,61.8,10.9879242,316.681446,687,4.77181698,-0.37031246,4.05,-9.36
42.7,301.04,22.2,61.9,11.0074867,316.638254,693,4.76850921,-0.372759333,4.03,-9.37
42.7,301.1,22.2,61.9,11.0172676,316.454337,699,4.76685814,-0.37558963,4.02,-9.38
42.6,301.04,22.1,61.9,10.9585789,316.023513,704,4.77514755,-0.411042124,3.96,-9.29
42.6,301.1,22.1,62,10.9781426,315.97965,709,4.77182879,-0.413140233,3.93,-9.3
42.6,301.04,22,62,10.9194493,315.549879,714,4.78016156,-0.441649043,3.9,-9.32
42.7,301.09,22,61.9,10.9096664,315.305202,719,4.78183123,-0.445158086,3.87,-9.33
42.9,301.15,22,61.8,10.8998833,315.034233,724,4.78350281,-0.448672919,3.83,-9.34
43.3,301.19,22,61.6,10.8705328,314.676337,729,4.78852906,-0.453037646,3.78,-9.36
43.5,301.25,22,61.5,10.860749,314.405368,734,4.79020832,-0.456569847,3.75,-9.38
43.5,301.19,21.9,61.4,10.7824711,313.867576,740,4.80206315,-0.497485707,3.67,-9.3
43.7,301.25,21.9,61.3,10.7726855,313.597166,745,4.80375972,-0.501286933,3.62,-9.32
43.8,301.29,21.9,61.2,10.7628997,313.353057,750,4.80545825,-0.505094062,3.57,-9.34
43.9,301.25,21.8,61.2,10.7041808,312.90499,755,4.81404013,-0.536065251,3.52,-9.36
44,301.29,21.8,61.2,10.7041808,312.773442,760,4.81404013,-0.539615352,3.47,-9.38
44,301.35,21.8,61.2,10.7139677,312.615585,765,4.81232994,-0.553733255,3.39,-9.3
43.9,301.4,21.8,61.3,10.7335411,312.596034,770,4.80891548,-0.556425089,3.34,-9.32
43.9,301.35,21.7,61.3,10.6748187,312.148883,776,4.81753112,-0.58970719,3.29,-9.34
43.9,301.4,21.7,61.4,10.7041808,312.12868,781,4.81238909,-0.604241703,3.21,-9.26
44.1,301.45,21.7,61.4,10.7041808,311.970769,786,4.81238909,-0.608110088,3.16,-9.28
44.1,301.4,21.6,61.5,10.665031,311.66169,791,4.81759702,-0.654403599,3.08,-9.2
44.1,301.44,21.6,61.6,10.6846063,311.640839,796,4.81416334,-0.657542246,3.03,-9.21
44.2,301.48,21.6,61.6,10.6943936,311.53553,800,4.81244949,-0.674173855,2.95,-9.14
44.3,301.42,21.5,61.7,10.655243,311.226242,804,4.81766419,-0.723400059,2.89,-9.05
44.4,301.47,21.5,61.8,10.6748187,311.204745,809,4.81422684,-0.726841812,2.86,-9.06
44.6,301.53,21.5,62,10.7139677,311.267096,815,4.80737604,-0.745719525,2.8,-8.97
44.6,301.48,21.4,62.3,10.7139677,311.14922,821,4.80572393,-0.798794758,2.73,-8.89
44.7,301.55,21.4,62.5,10.7531137,311.183976,826,4.79890546,-0.801408025,2.7,-8.9
44.8,301.5,21.3,62.8,10.7433275,311.062933,832,4.79895507,-0.857910757,2.64,-8.81
44.8,301.56,21.3,63,10.7824711,311.122788,838,4.79216087,-0.88080821,2.6,-8.72
44.8,301.51,21.2,63.3,10.7824711,310.998617,844,4.79050907,-0.941344699,2.54,-8.63
44.8,301.57,21.2,63.7,10.8509649,311.274028,849,4.77869558,-0.963901018,2.5,-8.54
44.9,301.52,21.1,64.1,10.860749,311.253384,855,4.77536481,-1.00572191,2.5,-8.54
44.9,301.59,21.1,64.6,10.9585789,311.607816,861,4.75867331,-1.02938186,2.46,-8.45
44.9,301.54,21,65,10.9585789,311.581161,867,4.7570237,-1.09834918,2.41,-8.36
45,301.6,21,65.3,11.0172676,311.744534,873,4.74710111,-1.12765106,2.38,-8.26
45,301.66,21,65.4,11.0466094,311.667086,879,4.74216523,-1.16012548,2.34,-8.17
45,301.62,20.9,65.3,10.9683609,311.101829,886,4.75371537,-1.2156364,2.34,-8.17
45.1,301.68,20.9,64.9,10.9096664,310.490558,892,4.76369383,-1.25764479,2.32,-8.07
45.1,301.75,20.9,64.6,10.8705328,309.985923,898,4.77038438,-1.2998645,2.29,-7.98
45,301.7,20.8,64.3,10.7531137,309.215394,905,4.78898808,-1.39608872,2.26,-7.88
45.1,301.77,20.8,64.3,10.7628997,309.030601,911,4.78728936,-1.40454766,2.25,-7.89
45.1,301.73,20.7,64.4,10.7237545,308.660665,917,4.79244124,-1.49836049,2.22,-7.79
45.1,301.79,20.7,64.6,10.7628997,308.713164,924,4.78563521,-1.54438362,2.19,-7.69
45.1,301.75,20.6,64.7,10.7237545,308.342529,930,4.79078602,-1.60581127,2.19,-7.69
