O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
87.6,303.87,25.7,67.5,14.6909578,338.084261,649,4.30930878,-9.19734095,3.03,2.12
87.7,303.82,25.6,67.7,14.6618319,337.82208,654,4.31113113,-8.9404435,3.13,2.16
87.7,303.85,25.6,67.8,14.6812494,337.855411,658,4.30887447,-8.98982927,3.15,2.13
87.8,303.9,25.6,67.9,14.7103741,337.862766,662,4.30549735,-8.57901821,3.25,2.16
87.8,303.84,25.5,68.1,14.6812494,337.598321,667,4.30731295,-8.79256172,3.27,2.12
87.9,303.89,25.5,68.2,14.7103741,337.604913,672,4.30393643,-8.85077348,3.3,2.08
87.9,303.84,25.4,68.2,14.6327043,337.041405,678,4.31139866,-8.64492555,3.41,2.1
87.7,303.89,25.4,68.2,14.6424137,336.911444,683,4.31026706,-8.70619981,3.43,2.05
87.4,303.94,25.4,68,14.603575,336.509899,688,4.31479983,-8.77992292,3.46,2.01
87.3,303.88,25.3,67.8,14.4773281,335.705709,692,4.32808268,-9.00276463,3.49,1.95
87.3,303.93,25.3,67.8,14.4870405,335.575704,696,4.3269342,-8.616089,3.61,1.94
87.3,303.87,25.2,68.1,14.4773281,335.448276,701,4.32651612,-8.81457018,3.64,1.89
87.4,303.91,25.2,68.5,14.5647332,335.881701,705,4.31622034,-8.84296305,3.67,1.83
87.4,303.85,25.1,69,14.5938649,336.016591,710,4.31124324,-9.03422143,3.7,1.77
87.5,303.9,25.1,69.5,14.7103741,336.554787,715,4.29769008,-9.0682327,3.73,1.71
87.6,303.85,25,69.9,14.7103741,336.522211,720,4.29612783,-9.73873321,3.67,1.6
87.6,303.9,25,70.1,14.7589115,336.657981,725,4.29052621,-9.79322433,3.69,1.54
87.6,303.85,24.9,70.1,14.6812494,336.091478,730,4.2979382,-10.0287362,3.72,1.48
87.8,303.9,24.9,69.9,14.6521229,335.696797,735,4.30132052,-10.630286,3.64,1.39
87.8,303.84,24.8,69.7,14.5258884,334.896738,740,4.31452062,-10.8957981,3.66,1.33
87.9,303.9,24.8,69.7,14.5355999,334.74047,745,4.31337853,-11.5513627,3.59,1.25
87.9,303.84,24.7,69.9,14.4967528,334.468721,750,4.31638582,-11.8080312,3.6,1.21
87.6,303.89,24.7,70.3,14.5938649,334.861881,755,4.30498294,-12.5060106,3.52,1.14
87.5,303.85,24.6,70.7,14.5938649,334.820953,760,4.30341719,-12.7674497,3.53,1.11
87.5,303.79,24.5,71,14.574444,334.67324,765,4.3041224,-13.7720865,3.44,1.06
87.6,303.84,24.5,71.2,14.6327043,334.801835,770,4.29732147,-14.6437013,3.35,1.03
87.5,303.88,24.5,71.1,14.613285,334.542006,774,4.29958421,-14.7270886,3.34,1.03
87.6,303.92,24.5,70.7,14.5355999,333.919822,778,4.30867763,-15.7179508,3.24,1.02
87.6,303.85,24.4,70.3,14.380193,332.92272,782,4.32550011,-17.0683025,3.14,1.01
87.6,303.88,24.4,70.2,14.3607637,332.689613,785,4.32781845,-17.1421259,3.13,1.04
87.6,303.82,24.3,70.6,14.3607637,332.699561,788,4.32624701,-18.5474773,3.02,1.05
87.7,303.85,24.3,71.1,14.4676154,333.261823,792,4.31355245,-18.5924037,3.01,1.1
87.7,303.78,24.2,71.5,14.4676154,333.265044,795,4.31198299,-20.1524518,2.89,1.12
88,303.81,24.2,71.8,14.5355999,333.569029,798,4.30397433,-20.1948798,2.86,1.19
88,303.84,24.2,72.1,14.603575,333.873014,802,4.29601814,-20.2623198,2.83,1.26
88,303.88,24.2,72.4,14.6715408,334.150901,805,4.28811392,-21.6803738,2.71,1.28
88.1,303.92,24.2,72.6,14.720082,334.275266,809,4.28249958,-21.7621078,2.68,1.36
88.1,303.86,24.1,72.9,14.6909578,334.140904,813,4.28430001,-22.176044,2.64,1.43
87.9,303.9,24.1,73.1,14.7394971,334.289977,817,4.27869715,-22.2589085,2.6,1.5
87.9,303.83,24,73.3,14.7006661,334.026312,821,4.28161227,-22.6825086,2.56,1.56
87.8,303.87,24,73.4,14.7297896,334.047928,825,4.27825117,-22.7771257,2.52,1.63
87.6,303.92,24,73.5,14.7589115,334.043428,830,4.27489944,-22.899178,2.49,1.68
87.6,303.86,23.9,73.7,14.7103741,333.75174,834,4.27892571,-23.3344892,2.45,1.73
87.5,303.81,23.8,73.9,14.6715408,333.459573,839,4.28185058,-23.7958835,2.43,1.76
87.3,303.85,23.8,74.2,14.7394971,333.703118,844,4.27400357,-22.3827272,2.48,1.86
87.3,303.79,23.7,74.4,14.7006661,333.434583,848,4.27691543,-22.7931266,2.46,1.89
87.3,303.83,23.7,74.5,14.720082,333.454089,851,4.27467489,-22.8635365,2.45,1.9
87.2,303.85,23.7,74.6,14.7492044,333.499736,855,4.27132189,-22.9555919,2.43,1.92
87.2,303.79,23.6,74.6,14.6715408,332.982565,858,4.27871733,-23.3646549,2.43,1.93
87.2,303.83,23.6,74.7,14.6909578,333.001374,862,4.27647092,-23.4632262,2.43,1.93
87.4,303.87,23.6,74.8,14.720082,332.994033,867,4.27310916,-23.5837014,2.43,1.93
87.5,303.82,23.5,74.9,14.6618319,332.574274,872,4.27827489,-25.6726832,2.35,1.86
87.6,303.88,23.5,75,14.6909578,332.540071,877,4.27490432,-25.8030211,2.37,1.84
87.7,303.82,23.4,75.2,14.6521229,332.242584,882,4.27783281,-26.2880729,2.38,1.83
88,303.77,23.3,75.4,14.603575,331.918505,888,4.28190673,-26.8128186,2.4,1.81
88,303.82,23.3,75.6,14.6521229,332.030505,893,4.27626485,-26.9351849,2.41,1.78
88.1,303.87,23.3,75.8,14.7006661,332.142505,897,4.27064931,-28.9231751,2.35,1.7
88.1,303.8,23.2,76,14.6618319,331.867685,901,4.27357163,-29.421579,2.37,1.68
88.2,303.85,23.2,76.2,14.7006661,331.978341,905,4.26908212,-29.5273848,2.38,1.65
88.1,303.79,23.1,76.5,14.6812494,331.82196,910,4.26975692,-30.0511577,2.4,1.63
88.2,303.83,23.1,76.7,14.7297896,331.931278,914,4.26415916,-30.1519382,2.41,1.61
88.2,303.87,23.1,76.8,14.7492044,331.946645,918,4.26192736,-30.2713144,2.43,1.59
88.2,303.92,23.1,76.8,14.7589115,331.815675,923,4.26081301,-30.4298667,2.44,1.57
88.2,303.86,23,76.8,14.6812494,331.297098,927,4.26818879,-33.2186642,2.36,1.5
88.1,303.9,23,77,14.720082,331.405083,932,4.26370933,-33.370446,2.37,1.49
88.2,303.86,22.9,77.2,14.6812494,331.072708,937,4.26662041,-33.961568,2.38,1.48
88.1,303.91,22.9,77.4,14.7297896,331.179367,942,4.26102473,-31.7964655,2.47,1.52
87.8,303.84,22.8,77.5,14.6618319,330.779535,946,4.26729695,-32.3387569,2.48,1.51
